"feature_id","original_rank_index","baseMean","alpha_used","dispFit","dispersion","mean_trt","mean_untrt","baseMean_scoring","iod_nb","cv2_nb","log_baseMean","log_iod_nb","log_cv2_nb","rank_index","log_baseMean_smooth","log_iod_nb_smooth","log_cv2_nb_smooth"
"124764",6145,4.57659394755897,1.79566618067642,1.65449069494171,1.72175831170228,1.6384447526839,7.51474314243404,4.57659394755897,9.21803497432004,2.01416928832777,1.52095504188699,2.22116188842434,0.700206846537353,6145,1.58546524672863,2.13414217899096,0.548676932262329
"139405",6146,0.819222376341952,10,8.92545709419821,10,1.6384447526839,0,0.819222376341952,9.19222376341952,11.2206697825629,-0.199399710199391,2.21835788352905,2.41775759372844,6146,1.59581170982538,2.12122305793404,0.52541134810866
"181248",6147,3.58105890637154,1.72455303515264,2.09520270398492,1.90998388999147,1.6384447526839,5.52367306005917,3.58105890637154,7.17572600604342,2.00380004732012,1.27565854057984,1.97070394203805,0.695045401458216,6147,1.59492265961645,2.12936982948957,0.534447169873122
"325238",6148,1.53120176037519,4.86314762879927,4.807466283053,4.81392158060478,1.6384447526839,1.42395876806647,1.53120176037519,8.44646021018185,5.51622942760478,0.426052891386208,2.13374744356411,1.7076945521779,6148,1.62555448979321,2.13818962208187,0.512635132288659
"412224",6149,3.99896100457927,0.397589164290825,1.88347967518471,1.09927148200191,1.6384447526839,6.35947725647463,3.99896100457927,2.58994356384227,0.64765411837637,1.38603457852413,0.951636085451751,-0.43439849307238,6149,1.61665315717958,2.15790181766012,0.541248660480537
"470061",6150,2.24719522791808,1.13251015357201,3.29777545357848,2.15429147658713,1.6384447526839,2.85594570315225,2.24719522791808,3.54497141267578,1.5775093185651,0.80968287323768,1.26553009582627,0.455847222588588,6150,1.59128177814828,2.14963601314547,0.55835423499719
"497419",6151,1.74732840896722,2.23586527910985,4.22139081642072,3.25809200595785,1.6384447526839,1.85621206525054,1.74732840896722,4.90679092081208,2.80816754058974,0.558087998011215,1.59062014784706,1.03253214983584,6151,1.58619089061869,2.15363411852295,0.567443227904259
"503668",6152,2.81690409449709,1.12124433860953,2.64480685834073,1.89238968580232,1.6384447526839,3.99536343631029,2.81690409449709,4.15843776836087,1.47624400010086,1.03563844305274,1.42513946728999,0.389501024237251,6152,1.5760467722053,2.14464639462883,0.568599622423527
"512159",6153,3.57476325989082,0.300911374006631,2.09877077724697,1.15403724968456,1.6384447526839,5.51108176709774,3.57476325989082,2.07568692428217,0.580650178312945,1.2738989529437,0.730292146745243,-0.54360680619846,6153,1.58143855959667,2.16262699965273,0.581188440056061
"551554",6154,1.39556475417645,4.19615578216914,5.26798571868748,4.81823737302941,1.6384447526839,1.152684755669,1.39556475417645,6.85600711262898,4.91271156864006,0.333299175050587,1.92512521872624,1.59182604367565,6154,1.58908207174097,2.17035014207274,0.581268070331775
"579604",6155,5.16876069645673,0.435246046266168,1.47286913960042,0.953110556643415,1.6384447526839,8.69907664022956,5.16876069645673,3.24968265722876,0.628716020739065,1.64263294923522,1.17855734764455,-0.464075601590663,6155,1.58448316682896,2.16285436421558,0.578371197386624
"234105",6156,5.2256581308605,0.776068486553639,1.4575858288145,1.05784996484728,5.70754200185521,4.74377425986579,5.2256581308605,5.05546859686363,0.967431942592684,1.65358074797825,1.62047054785237,-0.0331102001258787,6156,1.57572493621422,2.16000922077656,0.58428428456234
"378705",6157,11.6677860181959,0.30830743638574,0.691015380942161,0.470556396731461,12.0617323823991,11.2738396539926,11.6677860181959,4.59726519556735,0.394013499081825,2.45683171263572,1.5254616039936,-0.931370108642122,6157,1.5853994454445,2.15599772772326,0.570598282278766
"140278",6158,14.9224956687379,0.562166743247009,0.555392016127386,0.559370602100212,12.1930183226387,17.6519730148372,14.9224956687379,9.38893079121202,0.629179662680785,2.7028698508102,2.23953141998628,-0.463338430823918,6158,1.60684652623128,2.16497567953679,0.558129153305506
"446456",6159,4.08463674387574,2.70740445940232,1.84542487619102,2.28340942133187,4.09798503089898,4.0712884568525,4.08463674387574,12.0587637354078,2.95222427146991,1.40723279997013,2.48979167654274,1.0825588765726,6159,1.58522105286103,2.16864989190777,0.583428839046739
"367053",6160,3.70707293183558,5.0010956376853,2.02633295968725,3.36990836627185,3.48289480752593,3.93125105614522,3.70707293183558,19.5394262679841,5.27085024418689,1.31024259806073,2.9724342842585,1.66219168619777,6160,1.58014002332628,2.16471454120368,0.584574517877405
"100777",6161,3.80841388935995,5.09197115356366,1.974254046397,3.37921834787261,3.68557672257468,3.93125105614522,3.80841388935995,20.3923336654521,5.35454765628933,1.33721280045561,3.01515902950625,1.67794622905064,6161,1.56868806920945,2.16061130530028,0.591923236090836
"524017",6162,2.34959830793168,5.19831602598048,3.15706357044061,3.92230820021151,3.6128738891571,1.08632272670627,2.34959830793168,13.2139545387379,5.62392069066901,0.854244380750363,2.58127343321566,1.7270290524653,6162,1.55620155914944,2.15828019295923,0.602078633809795
"469198",6163,4.16110349713281,7.83740213307783,1.81278391992539,3.92560949849186,4.15715815853919,4.16504883572643,4.16110349713281,33.6122414243863,8.07772300005194,1.42578030283082,3.51489032872452,2.08911002589371,6163,1.53355165018399,2.14361890009283,0.610067249908831
"445829",6164,7.10168757467091,1.11704525919046,1.09081965534772,1.10584541936873,7.46704561165927,6.73632953768254,7.10168757467091,8.93290643753791,1.25785686058597,1.96033244237766,2.1897418108641,0.229409368486444,6164,1.52882163557458,2.15147703516373,0.622655399589146
"190414",6165,9.97434897467719,0.291304716944025,0.796587252716501,0.500664471442856,12.2745344614481,7.67416348790626,9.97434897467719,3.90557490476926,0.391561886864467,2.30001669494951,1.36240499518765,-0.937611699761855,6165,1.55339691144963,2.15721851369135,0.603821602241714
"132989",6166,3.52658863791901,1.63457678776275,2.12649557625111,1.88453598164792,5.15976184774385,1.89341542809417,3.52658863791901,6.76447992753026,1.91813693686766,1.2603310121635,1.91168538173191,0.651354369568411,6166,1.61212206179442,2.18618770448897,0.574065642694546
"164738",6167,5.72714548893855,0.238812876216528,1.33601399715526,0.642659512240189,7.10841835487074,4.34587262300637,5.72714548893855,2.36771608672393,0.413419929927911,1.7452172371293,0.861925814024531,-0.883291423104769,6167,1.62162484417293,2.18494658232054,0.563321738147606
"523077",6168,8.62030176619791,0.420401656912561,0.91084323771517,0.61140635404982,10.0432506190232,7.1973529133726,8.62030176619791,4.62398914559588,0.536406876581462,2.15412009174242,1.53125778396159,-0.622862307780833,6168,1.62855615096833,2.18248069835708,0.553924547388753
"275619",6169,611.354122762604,0.49471907870881,0.0810642602719871,0.49471907870881,545.582514888182,677.125730637026,611.354122762604,303.448548377948,0.496354791894943,6.41567637027009,5.71521206854311,-0.70046430172698,6169,1.63813419762469,2.16199122041958,0.523857022794891
"321003",6170,8.68474593962088,0.892146434249286,0.904597895353113,0.89694960956439,9.82774951395286,7.54174236528891,8.68474593962088,8.74806512239374,1.00729085032689,2.16156814648695,2.16883254704764,0.00726440056069716,6170,1.65777127247974,2.16075918896495,0.50298791648521
"30514",6171,2.44633483002924,6.42571742650335,3.03495865965713,4.34922730541909,2.55077251542637,2.3418971446321,2.44633483002924,16.719456348381,6.83449221388111,0.894590916706553,2.81657309207895,1.92198217537239,6171,1.66609170765937,2.15990561200634,0.493813904346967
"90975",6172,2.76382648856197,1.98716182533496,2.69426988307522,2.31822658881499,2.55077251542637,2.97688046169756,2.76382648856197,6.49217048991991,2.34897903930931,1.01661612845087,1.87059691084786,0.853980782396993,6172,1.67981767748403,2.1566041670031,0.476786489519065
"112880",6173,2.74173123171463,3.43752529017403,2.71542500735501,3.04739878271232,2.55077251542637,2.93268994800288,2.74173123171463,10.424770447879,3.80225834220795,1.00858955726761,2.34418474805433,1.33559519078673,6173,1.66851601635482,2.14727077149404,0.478754755139217
"113093",6174,3.56173391400702,2.22675814792383,2.10619525715935,2.16882849299019,2.55077251542637,4.57269531258766,3.56173391400702,8.93112001375176,2.50752027787053,1.27024748078775,2.18954180849655,0.919294327708804,6174,1.66204555639767,2.13933125564718,0.477285699249506
"136362",6175,1.53261346614469,9.18877159325485,4.80310181505489,6.1176744040144,2.55077251542637,0.514454416863016,1.53261346614469,15.0828350811502,9.84125183180809,0.42697442598607,2.71355734763831,2.28658292165224,6175,1.65571318168445,2.1407874543578,0.485074272673348
"275375",6176,2.51288026082073,6.40699444260363,2.95642013696294,4.28495122594067,2.55077251542637,2.47498800621509,2.51288026082073,17.1000098660068,6.80494416412096,0.921429609523644,2.83907904046791,1.91764943094427,6176,1.64253177847642,2.14077282586044,0.498241047384015
"350080",6177,2.03285006638921,5.66637263927379,3.6381990950086,4.446490671416,2.55077251542637,1.51492761735205,2.03285006638921,12.5188859959337,6.15829283375041,0.709438781995025,2.52723838375261,1.81779960175759,6177,1.64787089512572,2.13706512460293,0.489194229477214
"438238",6178,2.39626849296524,3.42304508390289,3.09692368380698,3.25217697414715,2.55077251542637,2.2417644705041,2.39626849296524,9.20253508455604,3.84036059046474,0.873912732808653,2.21947899876647,1.34556626595781,6178,1.64881002462201,2.13786405779652,0.489054033174517
"484087",6179,10.8858311842847,1.51716374731161,0.735682073824577,1.16667432950797,13.6738463999034,8.09781596866588,10.8858311842847,17.5155884321509,1.60902627788656,2.38746205229344,2.86309125198298,0.475629199689534,6179,1.6418667654134,2.13896394660129,0.497097181187893
"141699",6180,6.16174325996674,0.368437565660206,1.2466633174289,0.699169189589375,5.59476726975698,6.72871925017651,6.16174325996674,3.27021768692533,0.530729299964857,1.81835973425725,1.18485655361859,-0.633503180638657,6180,1.63099329832466,2.13648780534221,0.505494507017548
"537066",6181,4.19518968901608,0.58312674346809,1.79861715966346,1.07655960108899,4.54298679505831,3.84739258297385,4.19518968901608,3.44632730158686,0.821494987606899,1.43393855677913,1.2373091137425,-0.196629443036637,6181,1.60417094697256,2.1313601939442,0.527189246971648
"443110",6182,1.92369629148693,1.02417339821539,3.84071031233476,2.80659644107036,0,3.84739258297385,1.92369629148693,2.9701985679865,1.54400597491961,0.65424848712595,1.08862880848763,0.434380321361681,6182,1.59461992780143,2.13427601046437,0.539656082662939
"146297",6183,12.5436616134108,0.68479507170519,0.647596180587947,0.669963892088909,14.729207702445,10.3581155243765,12.5436616134108,9.58983765400128,0.764516610026255,2.52921548727248,2.26070396007648,-0.268511527195992,6183,1.59810257250408,2.14448819333135,0.546385620827271
"35326",6184,8.90432863467871,1.01396992405958,0.883996720262732,0.955181109238198,8.83005447979314,8.97860278956428,8.90432863467871,10.0287214295067,1.12627485360872,2.18653752194877,2.30545311922281,0.118915597274039,6184,1.62105643487362,2.15025377644796,0.529197341574336
"578621",6185,8.29828246112988,4.0025002384496,0.943503781132966,2.36316701642454,8.03037987673347,8.56618504552629,8.29828246112988,34.2138775293945,4.1230071029344,2.1160485609951,3.53263133747715,1.41658277648205,6185,1.61877330632005,2.16540686047509,0.546633554155044
"362155",6186,6.44079695000109,1.41452972928451,1.19564845219692,1.30772711479284,2.78026619376142,10.1013277062408,6.44079695000109,10.1106987660616,1.56979001892923,1.86265228246003,2.31359414697052,0.450941864510488,6186,1.60997515243632,2.16063250605493,0.550657353618613
"461098",6187,3.09487711421546,0.752817959247011,2.41347291813027,1.51135065824428,2.57866389237355,3.61109033605737,3.09487711421546,3.32987907324396,1.07593256544794,1.12974820073295,1.20293598899182,0.0731877882588675,6187,1.60021137522969,2.17976475263786,0.579553377408164
"55754",6188,5.55588297320467,0.826807561355406,1.37506419105864,1.05325695997357,7.11829208215662,3.99347386425271,5.55588297320467,5.59364605225137,1.00679695364874,1.71485736153216,1.72163132003062,0.00677395849846431,6188,1.58937866193786,2.19103283518398,0.601654173246118
"34895",6189,5.06265949681599,1.87579163030112,1.50228674584439,1.7093584274715,6.07133078091866,4.05398821271332,5.06265949681599,10.4964943111919,2.0733162713774,1.62189193748027,2.35104132629019,0.729149388809921,6189,1.57235360512092,2.20081221950989,0.62845861438897
"7049",6190,1.86419676594332,5.22426990430356,3.96108562420259,4.47123016078953,1.16111458160048,2.56727895028615,1.86419676594332,10.7390670600177,5.76069396546964,0.622830271820605,2.37388821938752,1.75105794756691,6190,1.53363051753014,2.18897478228531,0.655344264755169
"229157",6191,1.83570471518364,10,4.02149179640387,6.24260501745625,1.10413048008112,2.56727895028615,1.83570471518364,19.3570471518364,10.5447499217759,0.607428448753684,2.96305654706664,2.35562809831296,6191,1.51642510243841,2.20030856136821,0.683883458929798
"472888",6192,1.5634108439556,9.60550555942983,4.70984938359283,6.17902455532599,0.559542737625042,2.56727895028615,1.5634108439556,16.0173515532884,10.2451326951032,0.446869872916406,2.77367260670525,2.32680273378885,6192,1.50389573886471,2.20806739615586,0.704171657291158
"444584",6193,3.02454746700601,6.898331845932,2.46798425151973,4.12014622612487,1.67862821287513,4.37046672113689,3.02454746700601,21.8643321111805,7.2289598195078,1.10676148260799,3.08485663837413,1.97809515576614,6193,1.50275995458344,2.20387332869601,0.701113374112573
"373468",6194,5.33871263064839,0.904437491700943,1.42818480223605,1.11539533858322,5.75415459849851,4.92327066279826,5.33871263064839,5.82853186057577,1.09174856633328,1.67498454350463,1.76276514370505,0.0877806002004254,6194,1.4967568957338,2.20596402420068,0.709207128466886
"174760",6195,4.21677299022625,1.27912213398985,1.78976522441781,1.51159199992672,4.40455317567513,4.02899280477736,4.21677299022625,6.39376766580897,1.51627030447895,1.43907014126094,1.85532371369486,0.416253572433915,6195,1.48467609209432,2.21286329148047,0.728187199386155
"387552",6196,4.13392159114691,0.77756642533972,1.82424858399254,1.18853455438284,5.1642832442643,3.10355993802952,4.13392159114691,4.21439863426279,1.0194674817462,1.41922649425506,1.43850690850232,0.0192804142472666,6196,1.4706959362304,2.21479340844913,0.74409747221873
"12064",6197,2.9209635434455,10,2.55305064030013,5.77400319254303,1.58818678084443,4.25374030604658,2.9209635434455,30.209635434455,10.3423527836367,1.07191354248058,3.40816092761491,2.33624738513433,6197,1.47622079188591,2.21984657720623,0.743625785320326
"379984",6198,28.2926565492389,1.08071838445191,0.325632438284057,0.7924967341636,30.2969137489902,26.2883993494876,28.2926565492389,31.5763940777461,1.11606324499053,3.34260228508429,3.45240981857612,0.109807533491838,6198,1.46207288873106,2.2227065630019,0.760633674270841
"144795",6199,2.48892859950054,6.38721573169419,2.98420470119281,4.29732552754429,3.76500156222301,1.21285563677807,2.48892859950054,16.8973239057934,6.78899503552825,0.91185233655396,2.82715526062092,1.91530292406696,6199,1.46314129764923,2.23022907119752,0.767087773548286
"80450",6200,4.40267027658231,2.4984658128502,1.71711635705697,2.10159811887023,4.1873716219511,4.61796893121353,4.40267027658231,11.9999211712927,2.72560069626834,1.48221123788782,2.48490008070748,1.00268884281966,6200,1.45487018664889,2.24961182164245,0.794741634993564
"557015",6201,3.25790400237106,1.07938786226262,2.29616435190551,1.60476249498915,2.96611892200709,3.54968908273502,3.25790400237106,4.51654203657611,1.38633367750831,1.18108404454349,1.50774666489891,0.326662620355422,6201,1.44784639519123,2.26172997120546,0.813883576014233
"38418",6202,4.79626381031623,0.538856597392511,1.58188390861777,0.983400238401585,4.25964194821621,5.33288567241624,4.79626381031623,3.58449839702384,0.747352218056477,1.56783724197362,1.27661854711411,-0.291218694859518,6202,1.44269838791639,2.27006667089347,0.827368282977079
"324159",6203,6.186565539778,4.8014466135443,1.24193898302613,2.66738042692194,9.80854365490609,2.56458742464992,6.186565539778,30.704464160437,4.96308718674607,1.82238009261529,3.42440805641388,1.60202796379859,6203,1.43263806341601,2.2798740005733,0.847235937157283
"506177",6204,14.9660053798468,0.873179827596819,0.553978531720508,0.742652078024945,14.4412110334253,15.4907997262682,14.9660053798468,14.0680139973877,0.939997924652069,2.70578132112935,2.64390370959188,-0.0618776115374726,6204,1.42402922486088,2.30008493064453,0.876055705783657
"120549",6205,13.0712999124359,0.631857165914768,0.624248411834549,0.628646884775925,12.4609339691473,13.6816658557244,13.0712999124359,9.25919451749368,0.708360651160992,2.57041898041325,2.22561705972279,-0.344801920690463,6205,1.43185093557626,2.29576628959506,0.863915354018798
"346743",6206,2.22252388697645,3.02799118158929,3.33361460303835,3.1891830933128,1.79973695275484,2.64531082119806,2.22252388697645,7.72978273063623,3.47793010276795,0.798643436144092,2.04508075491275,1.24643731876866,6206,1.41831624109896,2.31034869425007,0.892032453151108
"223513",6207,10.5758053718519,0.253411714394058,0.755219843701011,0.46306700497786,9.81293038710201,11.3386803566018,10.5758053718519,3.68003297037887,0.347967160985535,2.3585688801272,1.30292171148279,-1.05564716864441,6207,1.39807854781514,2.31460118341209,0.916522635596956
"475796",6208,21.1438844659053,0.348924291315709,0.412333642012775,0.371673815738062,22.8689494621404,19.4188194696702,21.1438844659053,8.37761490292723,0.396219290567739,3.051350713132,2.12556325619355,-0.925787456938446,6208,1.36988787468322,2.31979435518658,0.94990648050336
"575811",6209,2.0807867938166,6.20289881509493,3.55597717167613,4.61333358832753,2.5441621663672,1.61741142126601,2.0807867938166,13.9069099378302,6.68348625585131,0.732746088446565,2.63238583444402,1.89963974599746,6209,1.34747840466822,2.32538852533263,0.97791012066442
"367522",6210,5.71409491327269,1.02573821126105,1.33890731525543,1.15211896627715,6.14084834498358,5.2873414815618,5.71409491327269,6.86116549531617,1.20074405473718,1.74293591432388,1.9258773245833,0.182941410259416,6210,1.33398858683712,2.32488236081372,0.990893773976598
"32488",6211,4.26279566563754,0.721832431379412,1.77118934833113,1.14480154318467,4.442174581236,4.08341675003908,4.26279566563754,4.07702415980076,0.956420264913404,1.44992520457648,1.40536734969662,-0.044557854879865,6211,1.32536836851067,2.32322087776258,0.997852509251912
"570084",6212,6.82114854237154,1.07823171133222,1.13283678740504,1.10153089765575,7.02111627507052,6.62118080967255,6.82114854237154,8.35477866609257,1.22483458822139,1.92002786564871,2.12283367050467,0.20280580485596,6212,1.32217382401596,2.31565957620867,0.993485752192715
"301180",6213,3.56366360682927,0.791452107692827,2.10509224020346,1.40005314728843,3.08945243641321,4.03787477724534,3.56366360682927,3.82046907273325,1.07206220739013,1.27078911874235,1.34037320898916,0.0695840902468112,6213,1.32073809016124,2.30929986949156,0.988561779330316
"194650",6214,2.93325408340952,6.65656646799605,2.54264311863951,4.07431444492931,1.84021746680186,4.02629070001718,2.93325408340952,20.5254007737363,6.99748476950153,1.0761124154316,3.02166318127387,1.94555076584226,6214,1.3162662372945,2.30730853359511,0.991042296300606
"3091",6215,18.7078570921282,1.53438502622192,0.457014913581097,1.00950833111193,10.5673455236424,26.8483686606139,18.7078570921282,29.7050557948609,1.58783850275188,2.92894360097024,3.39131726010457,0.462373659134332,6215,1.30358988975221,2.31026722347484,1.00667733372263
"318060",6216,532.155483100354,0.528381714638734,0.0828304547237316,0.528381714638734,497.423942417667,566.887023783041,532.155483100354,282.181226614969,0.530260864683706,6.27693570810841,5.6425495120994,-0.634386196009009,6216,1.28669575951308,2.32598649082734,1.03929073131426
"557927",6217,6.86726856159835,0.616056835084985,1.12569346714875,0.85223626000865,7.9736568271916,5.76088029600509,6.86726856159835,5.2306277357369,0.761675138931726,1.92676643788769,1.65453129682781,-0.272235141059876,6217,1.27542266912578,2.33122301999869,1.05580035087291
"30150",6218,4.75172240015406,1.323155223556,1.59606344461822,1.45152961703463,5.35917323096583,4.14427156934228,4.75172240015406,7.28726631465189,1.53360522795179,1.55850716287798,1.98612848456238,0.427621321684403,6218,1.26180212052445,2.34276152390721,1.08095940338276
"440670",6219,5.79231550369858,1e-08,1.32176088919829,0.550360880601305,5.37559449045399,6.20903651694317,5.79231550369858,1.00000005792315,0.172642539461917,1.7565321259235,5.79231532615865e-08,-1.75653206800035,6219,1.24952499594358,2.35485659250205,1.10533159655847
"90320",6220,10.4547688238955,1.20388296031466,0.763162043815564,1.00088634710741,10.9503166243599,9.95922102343097,10.4547688238955,13.5863180411167,1.2995330905896,2.34705822110055,2.60906325996933,0.26200503886878,6220,1.19342809449837,2.31711069348466,1.12368259898629
"455309",6221,6.28402669723208,0.251470575760144,1.22375051563337,0.607502799015678,5.43968495309336,7.12836844137079,6.28402669723208,2.58024781164506,0.410604209046659,1.83801096882994,0.94788544534614,-0.890125523483798,6221,1.17847943577084,2.31314096862737,1.13466153285653
"22472",6222,3.54648927547867,1.71112322213743,2.11495132644231,1.91466761486209,5.55237228849714,1.54060626246021,3.54648927547867,7.06848015633291,1.99309221240458,1.26595817768213,1.95564548598323,0.689687308301103,6222,1.17147316569475,2.31062693813176,1.13915377243701
"155690",6223,11.6247064493882,0.671229932103098,0.693319755532908,0.679809687384865,10.8844882729833,12.3649246257931,11.6247064493882,8.80285092074128,0.757253609720577,2.45313269948906,2.17507563728383,-0.278057062205231,6223,1.16979042646382,2.31196111851582,1.142170692052
"108917",6224,5.35209643127618,0.44814380347697,1.42478642829464,0.870729248444674,3.82803192232878,6.87616094022357,5.35209643127618,3.39850885128762,0.634986475846675,1.67748834046558,1.22333676227008,-0.454151578195501,6224,1.1687647665452,2.30952462617345,1.14075985962825
"315482",6225,2.74087612826516,3.2595376840572,2.7162505823896,2.95984064195063,3.82803192232878,1.65372033420154,2.74087612826516,9.93398902741307,3.62438452616274,1.00827762413059,2.29596211213583,1.28768448800524,6225,1.16118386081667,2.31622010133938,1.1550362405227
"389674",6226,1.46051386304621,5.65102934595347,5.03679536934338,5.17482096678256,0,2.92102772609241,1.46051386304621,9.25340670024598,6.33571986844826,0.378788334787058,2.22499177564,1.84620344085294,6226,1.15931386849238,2.31525963957181,1.15594577107943
"122068",6227,5.67924967384155,0.629983225401312,1.34669766977899,1.00844007459376,2.22413877841079,9.13436056927231,5.67924967384155,4.57783202738605,0.8060628234873,1.73681912433135,1.52122552959163,-0.21559359473972,6227,1.14951472757113,2.31027881292225,1.16076408535112
"304332",6228,2.50177494749291,2.95034885525328,2.96923644576262,2.96050893890566,2.22413877841079,2.77941111657503,2.50177494749291,8.38110885243703,3.35006506513943,0.91700045895546,2.1259802270335,1.20897976807804,6228,1.14097296063989,2.30762855672074,1.16665559608085
"335446",6229,1.35356463032743,8.4233626818898,5.42930035068593,6.35698664422727,2.22413877841079,0.482990482244061,1.35356463032743,12.401565794626,9.16215267210851,0.302741579451169,2.51782273839929,2.21508115894812,6229,1.13417142505784,2.3110263489312,1.17685492387336
"387676",6230,2.27470082267308,2.87352215083853,3.25873560431173,3.07863142823758,2.22413877841079,2.32526286693537,2.27470082267308,7.53640320048173,3.31314040306427,0.821848537237847,2.01974503909145,1.1978965018536,6230,1.11365661290775,2.3092973089656,1.19564069605785
"550927",6231,1.1120693892054,10,6.59329202440486,8.92256499571754,2.22413877841079,0,1.1120693892054,12.120693892054,10.8992244636052,0.106222594246133,2.49491423082198,2.38869163657585,6231,1.09712049730376,2.32265026756732,1.22552977026356
"577883",6232,2.77675299082186,1.41668517060096,2.68204948975971,2.04216410065995,2.22413877841079,3.32936720323293,2.77675299082186,4.93378478451921,1.77681803200612,1.02128225615891,1.59610639829066,0.574824142131748,6232,1.0866800979605,2.33760985291405,1.25092975495355
"73159",6233,8.05993266759834,0.815320438210945,0.969358947313408,0.872305153993907,8.31917640483868,7.80068893035799,8.05993266759834,7.57142783449699,0.939390953591314,2.08690520258765,2.02438166716622,-0.0625235354214377,6233,1.08360621048911,2.35371132909926,1.27010511861015
"540703",6234,46.2556163378818,0.308673223109274,0.226047908148918,0.278320169742026,43.9317495732599,48.5794831025038,46.2556163378818,15.27787018192,0.330292219442505,3.83418289091846,2.72640538802324,-1.10777750289522,6234,1.06296877851287,2.35914537656687,1.296176598054
"480582",6235,2.89543159551265,3.87766775196154,2.57495329139443,3.17952725273987,3.9139632842188,1.87689990680651,2.89543159551265,12.22752172593,4.22303940624265,1.06313418299182,2.50368929023863,1.44055510724681,6235,1.04378874316932,2.36232883043412,1.3185400872648
"9055",6236,4.00084631972663,2.79580608297907,1.88262473230697,2.25270968695185,1.35353664894474,6.64815599050851,4.00084631972663,12.1855904777561,3.04575319918531,1.38650591867167,2.50025414530035,1.11374822662868,6236,1.02480766390495,2.35289997849838,1.32809231459343
"20801",6237,2.06792001988145,10,3.5776722154482,6.03831099426227,1.35353664894474,2.78230339081816,2.06792001988145,21.6792001988145,10.4835776966158,0.726543280792599,3.07635328469235,2.34981000389976,6237,1.01689280819914,2.35891106166707,1.34201825346793
"23782",6238,1.86812699029224,5.53001545571105,3.95289774593413,4.59551715467354,1.35353664894474,2.38271733163975,1.86812699029224,11.3307711295471,6.06531097105691,0.624936319451145,2.42752213358417,1.80258581413302,6238,1.00883109696483,2.37361965783537,1.36478856087055
"26618",6239,3.46869029505649,6.57845219361747,2.16083539394491,3.75083981988238,1.35353664894474,5.58384394116824,3.46869029505649,23.818613280494,6.86674544407721,1.24377708612851,3.17046734562856,1.92669025950005,6239,0.998752441752182,2.38675310446786,1.38800066271567
"33075",6240,1.6665954659469,10,4.42253071701647,6.50791857689196,1.35353664894474,1.97965428294906,1.6665954659469,17.665954659469,10.6000256333542,0.510782902421585,2.87163932177764,2.36085641935606,6240,0.978828499067348,2.38377221958594,1.40494372051859
"33364",6241,1.29131861739095,10,5.6876758384222,7.1620977813205,1.35353664894474,1.22910058583715,1.29131861739095,13.9131861739095,10.7744022168754,0.255663880323221,2.63283703606177,2.37717315573855,6241,0.968796256042512,2.38056512784168,1.41176887179917
"44030",6242,1.46280342301195,10,5.02902015175212,6.88487133136451,1.35353664894474,1.57207019707917,1.46280342301195,15.6280342301195,10.6836188542278,0.380354747331336,2.74906636749754,2.3687116201662,6242,0.970134679733593,2.37588993647811,1.40575525674451
"70800",6243,2.44512028077163,2.65861458928056,3.03643182396101,2.86206889812806,1.35353664894474,3.53670391259851,2.44512028077163,7.50063245100521,3.067592424794,0.894094316306443,2.01498734378766,1.12089302748121,6243,0.968774320239331,2.37499094329784,1.40621662305851
"79501",6244,2.35044854829807,2.88340321694463,3.15594657980827,3.02726611364892,1.35353664894474,3.3473604476514,2.35044854829807,7.77729090542551,3.30885392537392,0.854606181558599,2.05120806487995,1.19660188332135,6244,0.957140210277639,2.36757667508485,1.41043646480721
"94816",6245,0.676768324472369,10,10.7896255603168,10,1.35353664894474,0,0.676768324472369,7.76768324472369,11.4776105261422,-0.390426273687894,2.0499719532168,2.44039822690469,6245,0.936690598226228,2.37042030686219,1.43372970863596
"106548",6246,1.1151169637454,9.14893027549581,6.57546190677786,7.42095303585207,1.35353664894474,0.876697278546062,1.1151169637454,11.2021273503293,10.0456971909961,0.108959299630529,2.41610370225804,2.30714440262751,6246,0.933667286619484,2.37297698718334,1.43930970056385
"115635",6247,1.431339488393,10,5.13804778653634,6.83886162209914,1.35353664894474,1.50914232784126,1.431339488393,15.31339488393,10.6986462737242,0.358610711007224,2.72872792799682,2.3701172169896,6247,0.945669918587593,2.37991840194213,1.43424848335454
"117656",6248,0.857889755313892,10,8.52628182419964,10,1.35353664894474,0.362242861683046,0.857889755313892,9.57889755313892,11.165650940352,-0.153279678059911,2.25956250740035,2.41284218546026,6248,0.954838416110339,2.36605886430424,1.4112204481939
"123310",6249,1.7056771581984,10,4.32278402272021,9.17157782805436,1.35353664894474,2.05781766745206,1.7056771581984,18.056771581984,10.5862774178534,0.533962192121897,2.89352077132176,2.35955857919986,6249,0.927211986068743,2.34731940054152,1.42010741447277
"128951",6250,1.73438410468852,10,4.25238006682685,6.45014661165512,1.35353664894474,2.1152315604323,1.73438410468852,18.3438410468852,10.5765735498248,0.55065236748902,2.90929388038969,2.35864151290067,6250,0.929165371749216,2.33862042296053,1.40945505121131
"134340",6251,1.10548033852488,10,6.63217792120364,10,1.35353664894474,0.857424028105027,1.10548033852488,12.0548033852488,10.9045841569054,0.100279936014631,2.48946320169082,2.38918326567619,6251,0.930215939406084,2.33998095306604,1.40976501365995
