"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"107250","-",360,0,0,0,NA,0,0,NA,0,0,0,0,NA
"107354","-",361,0,0,0,NA,0,0,NA,0,0,0,0,NA
"107499","Il1rap",362,0,0,0,NA,0,0,NA,0,0,0,0,NA
"108089","Ece2",363,0,0,0,NA,0,0,NA,0,0,0,0,NA
"108141","LOC102551647",364,0,0,0,NA,0,0,NA,0,0,0,0,NA
"108727","Ube2l3",365,0,0,0,NA,0,0,NA,0,0,0,0,NA
"108741","Ppil2",366,0,0,0,NA,0,0,NA,0,0,0,0,NA
"109045","Epha3",367,0,0,0,NA,0,0,NA,0,0,0,0,NA
"109413","-",368,0,0,0,NA,0,0,NA,0,0,0,0,NA
"110705","Ncam2",369,0,0,0,NA,0,0,NA,0,0,0,0,NA
"111191","Mrap",370,0,0,0,NA,0,0,NA,0,0,0,0,NA
"111535","Slc5a3",371,0,0,0,NA,0,0,NA,0,0,0,0,NA
"111921","Ttc3",372,0,0,0,NA,0,0,NA,0,0,0,0,NA
"112064","Ets2",373,0,0,0,NA,0,0,NA,0,0,0,0,NA
"112074","Brwd1",374,0,3,0,-0.333333333333333,3,0,-1,0,1.38629436111989,0,-1.38629436111989,NA
"112739","St3gal6",375,0,0,0,NA,0,0,NA,0,0,0,0,NA
"113112","-",376,0,0,0,NA,0,0,NA,0,0,0,0,NA
"113195","Alcam",377,0,0,0,NA,0,0,NA,0,0,0,0,NA
"113275","-",378,0,0,0,NA,0,0,NA,0,0,0,0,NA
"113452","Dzip3",379,0,0,0,NA,0,0,NA,0,0,0,0,NA
"113529","-",380,0,0,0,NA,0,0,NA,0,0,0,0,NA
"113742","Boc",381,0,0,0,NA,0,0,NA,0,0,0,0,NA
"114211","Arhgap31",382,0,0,0,NA,0,0,NA,0,0,0,0,NA
"114784","Kalrn",383,0,0,0,NA,0,0,NA,0,0,0,0,NA
"114907","Kalrn",384,0,0,0,NA,0,0,NA,0,0,0,0,NA
"114932","Kalrn",385,0,0,0,NA,0,0,NA,0,0,0,0,NA
"114956","Kalrn",386,0,0,0,NA,0,0,NA,0,0,0,0,NA
"115087","Kalrn",387,0,0,0,NA,0,0,NA,0,0,0,0,NA
"115159","Iqcg",388,0,0,0,NA,0,0,NA,0,0,0,0,NA
"115442","Ppp1r2",389,0,0,0,NA,0,0,NA,0,0,0,0,NA
"116115","-",390,0,0,0,NA,0,0,NA,0,0,0,0,NA
"116354","Dgkg",391,0,0,0,NA,0,0,NA,0,0,0,0,NA
"116407","Tmem41a",392,0,0,0,NA,0,0,NA,0,0,0,0,NA
"116674","LOC680329",393,0,0,0,NA,0,0,NA,0,0,0,0,NA
"116696","LOC100362453",394,0,0,0,NA,0,0,NA,0,0,0,0,NA
"116994","Lrrc74b",395,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117094","Tmem191c",396,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117145","Ppil2",397,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117173","-",398,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117463","N4bp2l2",399,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117645","-",400,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117756","Elavl1",401,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117795","LOC683489",402,0,0,0,NA,0,0,NA,0,0,0,0,NA
"117972","Fry",403,0,0,0,NA,0,0,NA,0,0,0,0,NA
"118135","LOC103690996",404,0,0,0,NA,0,0,NA,0,0,0,0,NA
"118161","-",405,0,0,0,NA,0,0,NA,0,0,0,0,NA
"118832","Pms2",406,0,0,0,NA,0,0,NA,0,0,0,0,NA
"119095","-",407,0,0,0,NA,0,0,NA,0,0,0,0,NA
"119788","-",408,0,0,0,NA,0,0,NA,0,0,0,0,NA
"119825","LOC102554070",409,0,0,0,NA,0,0,NA,0,0,0,0,NA
"120001","RGD1563400",410,0,0,0,NA,0,0,NA,0,0,0,0,NA
"120029","Sap25",411,0,0,0,NA,0,0,NA,0,0,0,0,NA
"120472","Ccl26",412,0,0,0,NA,0,0,NA,0,0,0,0,NA
"120540","Bcl7b",413,0,0,0,NA,0,0,NA,0,0,0,0,NA
"120856","Caln1",414,0,0,0,NA,0,0,NA,0,0,0,0,NA
"121323","-",415,0,0,0,NA,0,0,NA,0,0,0,0,NA
"121403","Tmem132c",416,0,0,0,NA,0,0,NA,0,0,0,0,NA
"121426","-",417,0,0,0,NA,0,0,NA,0,0,0,0,NA
"121775","Snrnp35",418,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122089","Rhof",419,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122259","Vps29",420,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122278","Pptc7",421,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122325","Ppp1cc",422,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122430","Brap",423,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122465","Naa25",424,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122473","Naa25",425,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122716","Slc8b1",426,0,0,0,NA,0,0,NA,0,0,0,0,NA
"122774","Tbx3",427,0,0,0,NA,0,0,NA,0,0,0,0,NA
"123209","Vsig10",428,0,0,0,NA,0,0,NA,0,0,0,0,NA
"123557","Coq5",429,0,0,0,NA,0,0,NA,0,0,0,0,NA
"123769","Acacb",430,0,0,0,NA,0,0,NA,0,0,0,0,NA
"123819","Ficd",431,0,0,0,NA,0,0,NA,0,0,0,0,NA
"124001","Pitpnb",432,0,0,0,NA,0,0,NA,0,0,0,0,NA
"124789","LOC688432",433,0,0,0,NA,0,0,NA,0,0,0,0,NA
"125161","Slc7a1",434,0,0,0,NA,0,0,NA,0,0,0,0,NA
"125449","Zfp655",435,0,0,0,NA,0,0,NA,0,0,0,0,NA
"125555","Tmem130",436,0,0,0,NA,0,0,NA,0,0,0,0,NA
"126257","-",437,0,0,0,NA,0,0,NA,0,0,0,0,NA
"126373","LOC498154",438,0,0,0,NA,0,0,NA,0,0,0,0,NA
"126847","Agfg2",439,0,0,0,NA,0,0,NA,0,0,0,0,NA
"127387","-",440,0,0,0,NA,0,0,NA,0,0,0,0,NA
"127425","-",441,0,0,0,NA,0,0,NA,0,0,0,0,NA
"128246","Galnt17",442,0,0,0,NA,0,0,NA,0,0,0,0,NA
"128321","Tyw1",443,0,0,0,NA,0,0,NA,0,0,0,0,NA
"128348","Tpst1",444,0,0,0,NA,0,0,NA,0,0,0,0,NA
"129111","Rilpl1",445,0,0,0,NA,0,0,NA,0,0,0,0,NA
"129280","Pitpnm2",446,0,0,0,NA,0,0,NA,0,0,0,0,NA
"129341","Kntc1",447,0,0,0,NA,0,0,NA,0,0,0,0,NA
"129533","LOC120095967",448,0,0,0,NA,0,0,NA,0,0,0,0,NA
"129801","Rad9b",449,0,0,0,NA,0,0,NA,0,0,0,0,NA
"130000","Erp29",450,0,0,0,NA,0,0,NA,0,0,0,0,NA
"130036","-",451,0,0,0,NA,0,0,NA,0,0,0,0,NA
"130718","Gcn1",452,0,0,0,NA,0,0,NA,0,0,0,0,NA
"130839","Mlec",453,0,0,0,NA,0,0,NA,0,0,0,0,NA
"130848","Mlec",454,0,0,0,NA,0,0,NA,0,0,0,0,NA
"130949","Git2",455,0,0,0,NA,0,0,NA,0,0,0,0,NA
"131286","RGD1306556",456,0,0,0,NA,0,0,NA,0,0,0,0,NA
"131482","Tfip11",457,0,0,0,NA,0,0,NA,0,0,0,0,NA
"131523","Miat",458,0,0,0,NA,0,0,NA,0,0,0,0,NA
"131525","Miat",459,0,0,0,NA,0,0,NA,0,0,0,0,NA
"131703","Fbrsl1",460,0,0,0,NA,0,0,NA,0,0,0,0,NA
"131708","Fbrsl1",461,0,0,0,NA,0,0,NA,0,0,0,0,NA
"132594","-",462,0,0,0,NA,0,0,NA,0,0,0,0,NA
"133172","Gli2",463,0,0,0,NA,0,0,NA,0,0,0,0,NA
"133439","-",464,0,0,0,NA,0,0,NA,0,0,0,0,NA
"133444","-",465,0,0,0,NA,0,0,NA,0,0,0,0,NA
"133963","Dpp10",466,0,0,0,NA,0,0,NA,0,0,0,0,NA
"133987","Actr3",467,0,0,0,NA,0,0,NA,0,0,0,0,NA
"134528","Srgap2",468,0,0,0,NA,0,0,NA,0,0,0,0,NA
"134613","Cdk18",469,0,0,0,NA,0,0,NA,0,0,0,0,NA
"135433","Gpr37l1",470,0,0,0,NA,0,0,NA,0,0,0,0,NA
"135545","Nav1",471,0,0,0,NA,0,0,NA,0,0,0,0,NA
"135736","Camsap2",472,0,0,0,NA,0,0,NA,0,0,0,0,NA
"135737","Camsap2",473,0,0,0,NA,0,0,NA,0,0,0,0,NA
"135785","-",474,0,0,0,NA,0,0,NA,0,0,0,0,NA
"135807","-",475,0,0,0,NA,0,0,NA,0,0,0,0,NA
"135879","Nek7",476,0,0,0,NA,0,0,NA,0,0,0,0,NA
"136094","-",477,0,0,0,NA,0,0,NA,0,0,0,0,NA
"136414","Odr4",478,0,0,0,NA,0,0,NA,0,0,0,0,NA
"136675","Rgl1",479,0,0,0,NA,0,0,NA,0,0,0,0,NA
"137407","-",480,0,0,0,NA,0,0,NA,0,0,0,0,NA
"137463","Fam20b",481,0,0,0,NA,0,0,NA,0,0,0,0,NA
"138025","Klhl20",482,0,0,0,NA,0,0,NA,0,0,0,0,NA
"139459","LOC498276",483,0,0,0,NA,0,0,NA,0,0,0,0,NA
"139505","Pcp4l1",484,0,0,0,NA,0,0,NA,0,0,0,0,NA
"139554","Ppox",485,0,0,0,NA,0,0,NA,0,0,0,0,NA
"139563","Usp21",486,0,0,0,NA,0,0,NA,0,0,0,0,NA
"139847","Kcnj9",487,0,0,0,NA,0,0,NA,0,0,0,0,NA
"140162","Rgs7",488,0,0,0,NA,0,0,NA,0,0,0,0,NA
"140445","Cep170",489,0,0,0,NA,0,0,NA,0,0,0,0,NA
"141407","-",490,0,0,0,NA,0,0,NA,0,0,0,0,NA
"141689","RGD1310587",491,0,0,0,NA,0,0,NA,0,0,0,0,NA
"142235","Nsl1",492,0,0,0,NA,0,0,NA,0,0,0,0,NA
"142730","-",493,0,0,0,NA,0,0,NA,0,0,0,0,NA
"143023","Cntnap5c",494,0,0,0,NA,0,0,NA,0,0,0,0,NA
"143037","-",495,0,0,0,NA,0,0,NA,0,0,0,0,NA
"143145","Cntnap5a",496,0,0,0,NA,0,0,NA,0,0,0,0,NA
"143842","-",497,0,0,0,NA,0,0,NA,0,0,0,0,NA
"143895","Cdh20",498,0,0,0,NA,0,0,NA,0,0,0,0,NA
"144487","Nifk",499,0,0,0,NA,0,0,NA,0,0,0,0,NA
"144795","-",500,0,0,0,NA,0,0,NA,0,0,0,0,NA
"145491","Fcamr",501,0,0,0,NA,0,0,NA,0,0,0,0,NA
"145571","Rab29",502,0,0,0,NA,0,0,NA,0,0,0,0,NA
"145619","Elk4",503,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146199","Syt2",504,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146223","Lgr6",505,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146294","Lmod1",506,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146357","-",507,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146409","Kif21b",508,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146443","RGD1564839",509,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146643","Dennd1b",510,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146713","Kcnt2",511,0,0,0,NA,0,0,NA,0,0,0,0,NA
"146840","-",512,0,0,0,NA,0,0,NA,0,0,0,0,NA
"147305","Tpr",513,0,0,0,NA,0,0,NA,0,0,0,0,NA
"147586","Nmnat2",514,0,0,0,NA,0,0,NA,0,0,0,0,NA
"147980","Tor1aip2",515,0,0,0,NA,0,0,NA,0,0,0,0,NA
"148037","Abl2",516,0,0,0,NA,0,0,NA,0,0,0,0,NA
"148371","Cop1",517,0,0,0,NA,0,0,NA,0,0,0,0,NA
"148588","Tnr",518,0,0,0,NA,0,0,NA,0,0,0,0,NA
"148627","Tnr",519,0,0,0,NA,0,0,NA,0,0,0,0,NA
"148634","Tnr",520,0,0,0,NA,0,0,NA,0,0,0,0,NA
"148871","Dnm3",521,0,0,0,NA,0,0,NA,0,0,0,0,NA
"148914","Prrc2c",522,0,0,0,NA,0,0,NA,0,0,0,0,NA
"149632","Fcgr3a",523,0,0,0,NA,0,0,NA,0,0,0,0,NA
"149924","Kcnj9",524,0,0,0,NA,0,0,NA,0,0,0,0,NA
"150488","RGD1563812",525,0,0,0,NA,0,0,NA,0,0,0,0,NA
"150667","Smyd3",526,0,0,0,NA,0,0,NA,0,0,0,0,NA
"150962","Acbd3",527,0,0,0,NA,0,0,NA,0,0,0,0,NA
"151001","Lefty1",528,0,0,0,NA,0,0,NA,0,0,0,0,NA
"151079","-",529,0,0,0,NA,0,0,NA,0,0,0,0,NA
"151921","Ints7",530,0,0,0,NA,0,0,NA,0,0,0,0,NA
"152586","Ccdc18",531,0,0,0,NA,0,0,NA,0,0,0,0,NA
"152961","Lrrc8b",532,0,0,0,NA,0,0,NA,0,0,0,0,NA
"153852","-",533,0,0,0,NA,0,0,NA,0,0,0,0,NA
"153941","Septin11",534,0,0,0,NA,0,0,NA,0,0,0,0,NA
"153970","-",535,0,0,0,NA,0,0,NA,0,0,0,0,NA
"154580","Ythdc1",536,0,0,0,NA,0,0,NA,0,0,0,0,NA
"154761","-",537,0,0,0,NA,0,0,NA,0,0,0,0,NA
"154787","Adgrl3",538,0,0,0,NA,0,0,NA,0,0,0,0,NA
"154912","Adgrl3",539,0,0,0,NA,0,0,NA,0,0,0,0,NA
"154994","Adgrl3",540,0,0,0,NA,0,0,NA,0,0,0,0,NA
"155171","-",541,0,0,0,NA,0,0,NA,0,0,0,0,NA
"155201","-",542,0,0,0,NA,0,0,NA,0,0,0,0,NA
"155691","Pdgfra",543,0,0,0,NA,0,0,NA,0,0,0,0,NA
"156443","-",544,0,0,0,NA,0,0,NA,0,0,0,0,NA
"156469","Shisa3",545,0,0,0,NA,0,0,NA,0,0,0,0,NA
"156598","Limch1",546,0,0,0,NA,0,0,NA,0,0,0,0,NA
"156791","Nsun7",547,0,0,0,NA,0,0,NA,0,0,0,0,NA
"157801","-",548,0,0,0,NA,0,0,NA,0,0,0,0,NA
"157840","-",549,0,0,0,NA,0,0,NA,0,0,0,0,NA
"158108","-",550,0,0,0,NA,0,0,NA,0,0,0,0,NA
"158196","Pacrgl",551,0,0,0,NA,0,0,NA,0,0,0,0,NA
"158333","-",552,0,0,0,NA,0,0,NA,0,0,0,0,NA
"158410","-",553,0,0,0,NA,0,0,NA,0,0,0,0,NA
"158619","Rab28",554,0,0,0,NA,0,0,NA,0,0,0,0,NA
"158769","Drd5",555,0,0,0,NA,0,0,NA,0,0,0,0,NA
"158827","Stk32b",556,0,0,0,NA,0,0,NA,0,0,0,0,NA
"159212","Ablim2",557,0,0,0,NA,0,0,NA,0,0,0,0,NA
"159257","Ablim2",558,0,0,0,NA,0,0,NA,0,0,0,0,NA
"159434","Grk4",559,0,0,0,NA,0,0,NA,0,0,0,0,NA
"159821","Ywhah",560,0,0,0,NA,0,0,NA,0,0,0,0,NA
"159837","Depdc5",561,0,0,0,NA,0,0,NA,0,0,0,0,NA
"160363","Emid1",562,0,0,0,NA,0,0,NA,0,0,0,0,NA
"160520","Camk2b",563,0,0,0,NA,0,0,NA,0,0,0,0,NA
"160652","Tmed4",564,0,0,0,NA,0,0,NA,0,0,0,0,NA
"160696","-",565,0,0,0,NA,0,0,NA,0,0,0,0,NA
"160716","Purb",566,0,0,0,NA,0,0,NA,0,0,0,0,NA
"161251","-",567,0,0,0,NA,0,0,NA,0,0,0,0,NA
"161604","Mdh1",568,0,0,0,NA,0,0,NA,0,0,0,0,NA
"162126","Fancl",569,0,0,0,NA,0,0,NA,0,0,0,0,NA
"162604","Sptbn1",570,0,0,0,NA,0,0,NA,0,0,0,0,NA
"162912","Erlec1",571,0,0,0,NA,0,0,NA,0,0,0,0,NA
"163063","Cplx1",572,0,0,0,NA,0,0,NA,0,0,0,0,NA
"163286","-",573,0,0,0,NA,0,0,NA,0,0,0,0,NA
"163852","Mapk10",574,0,0,0,NA,0,0,NA,0,0,0,0,NA
"164115","Hpse",575,0,0,0,NA,0,0,NA,0,0,0,0,NA
"164178","-",576,0,0,0,NA,0,0,NA,0,0,0,0,NA
"164228","Hnrnpdl",577,0,0,0,NA,0,0,NA,0,0,0,0,NA
"164271","Hnrnpd",578,0,0,0,NA,0,0,NA,0,0,0,0,NA
"164319","Rasgef1b",579,0,0,0,NA,0,0,NA,0,0,0,0,NA
"164871","LOC120093066",580,0,0,0,NA,0,0,NA,0,0,0,0,NA
"165092","Rufy3",581,0,0,0,NA,0,0,NA,0,0,0,0,NA
"165467","-",582,0,0,0,NA,0,0,NA,0,0,0,0,NA
"165657","-",583,0,0,0,NA,0,0,NA,0,0,0,0,NA
"165674","-",584,0,0,0,NA,0,0,NA,0,0,0,0,NA
"165781","LOC102556008",585,0,0,0,NA,0,0,NA,0,0,0,0,NA
"166451","Gabrg1",586,0,0,0,NA,0,0,NA,0,0,0,0,NA
"166776","Atp8a1",587,0,0,0,NA,0,0,NA,0,0,0,0,NA
"166814","Atp8a1",588,0,0,0,NA,0,0,NA,0,0,0,0,NA
"166995","Apbb2",589,0,0,0,NA,0,0,NA,0,0,0,0,NA
"167271","-",590,0,0,0,NA,0,0,NA,0,0,0,0,NA
"167342","-",591,0,0,0,NA,0,0,NA,0,0,0,0,NA
"167910","Ccdc149",592,0,0,0,NA,0,0,NA,0,0,0,0,NA
"167948","-",593,0,0,0,NA,0,0,NA,0,0,0,0,NA
"168015","Ppargc1a",594,0,0,0,NA,0,0,NA,0,0,0,0,NA
"168937","Kcnip4",595,0,0,0,NA,0,0,NA,0,0,0,0,NA
"169412","Ldb2",596,0,0,0,NA,0,0,NA,0,0,0,0,NA
"169970","-",597,0,0,0,NA,0,0,NA,0,0,0,0,NA
"170116","LOC680039",598,0,0,0,NA,0,0,NA,0,0,0,0,NA
"170296","Htra3",599,0,0,0,NA,0,0,NA,0,0,0,0,NA
"170998","Rnf215",600,0,0,0,NA,0,0,NA,0,0,0,0,NA
"171186","-",601,0,0,0,NA,0,0,NA,0,0,0,0,NA
"171220","Rasl10a",602,0,0,0,NA,0,0,NA,0,0,0,0,NA
"171224","Gas2l1",603,0,0,0,NA,0,0,NA,0,0,0,0,NA
"171640","-",604,0,0,0,NA,0,0,NA,0,0,0,0,NA
"172101","C1d",605,0,0,0,NA,0,0,NA,0,0,0,0,NA
"172670","-",606,0,0,0,NA,0,0,NA,0,0,0,0,NA
"172924","-",607,0,0,0,NA,0,0,NA,0,0,0,0,NA
"174526","Top2b",608,0,0,0,NA,0,0,NA,0,0,0,0,NA
"174650","Atxn7",609,0,0,0,NA,0,0,NA,0,0,0,0,NA
"174797","-",610,0,0,0,NA,0,0,NA,0,0,0,0,NA
"175206","Abhd6",611,0,0,0,NA,0,0,NA,0,0,0,0,NA
"175289","Poteh",612,0,0,0,NA,0,0,NA,0,0,0,0,NA
"175354","Gpr137c",613,0,0,0,NA,0,0,NA,0,0,0,0,NA
"175395","Styx",614,0,0,0,NA,0,0,NA,0,0,0,0,NA
"175411","Fermt2",615,0,0,0,NA,0,0,NA,0,0,0,0,NA
"175704","Ap5m1",616,0,0,0,NA,0,0,NA,0,0,0,0,NA
"175851","-",617,0,0,0,NA,0,0,NA,0,0,0,0,NA
"176478","Zfhx2",618,0,0,0,NA,0,0,NA,0,0,0,0,NA
"176844","Gjb6",619,0,0,0,NA,0,0,NA,0,0,0,0,NA
"177680","Fdft1",620,0,0,0,NA,0,0,NA,0,0,0,0,NA
"177771","Prss55",621,0,0,0,NA,0,0,NA,0,0,0,0,NA
"177842","-",622,0,0,0,NA,0,0,NA,0,0,0,0,NA
"178115","Ptk2b",623,0,0,0,NA,0,0,NA,0,0,0,0,NA
"178806","-",624,0,0,0,NA,0,0,NA,0,0,0,0,NA
"178817","Dmtn",625,0,0,0,NA,0,0,NA,0,0,0,0,NA
"179132","Itm2b",626,0,0,0,NA,0,0,NA,0,0,0,0,NA
"179565","Dnajc15",627,0,0,0,NA,0,0,NA,0,0,0,0,NA
"180209","Pcdh20",628,0,0,0,NA,0,0,NA,0,0,0,0,NA
"180487","Pcdh9",629,0,0,0,NA,0,0,NA,0,0,0,0,NA
"180626","Pcdh9",630,0,0,0,NA,0,0,NA,0,0,0,0,NA
"182128","-",631,0,0,0,NA,0,0,NA,0,0,0,0,NA
"182163","LOC108352964",632,0,0,0,NA,0,0,NA,0,0,0,0,NA
"182668","-",633,0,0,0,NA,0,0,NA,0,0,0,0,NA
"182814","Gpc6",634,0,0,0,NA,0,0,NA,0,0,0,0,NA
"182907","Dzip1",635,0,0,0,NA,0,0,NA,0,0,0,0,NA
"183715","Fgf14",636,0,0,0,NA,0,0,NA,0,0,0,0,NA
"184667","Ppp3cb",637,0,0,0,NA,0,0,NA,0,0,0,0,NA
"184703","Ppp3cb",638,0,0,0,NA,0,0,NA,0,0,0,0,NA
"185448","-",639,0,0,0,NA,0,0,NA,0,0,0,0,NA
"186484","Cgrrf1",640,0,0,0,NA,0,0,NA,0,0,0,0,NA
"186677","Fbxo34",641,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187059","-",642,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187067","Rab2b",643,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187087","Mettl3",644,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187148","LOC100362843",645,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187223","-",646,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187334","LOC108352923",647,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187656","Parp4",648,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187672","Mphosph8",649,0,0,0,NA,0,0,NA,0,0,0,0,NA
"187685","Mphosph8",650,0,0,0,NA,0,0,NA,0,0,0,0,NA
"188672","Xkr6",651,0,0,0,NA,0,0,NA,0,0,0,0,NA
"189101","Dpysl2",652,0,0,0,NA,0,0,NA,0,0,0,0,NA
"189472","Lgi3",653,0,0,0,NA,0,0,NA,0,0,0,0,NA
"189523","-",654,0,0,0,NA,0,0,NA,0,0,0,0,NA
"189963","Tsc22d1",655,0,0,0,NA,0,0,NA,0,0,0,0,NA
"189982","Tsc22d1",656,0,0,0,NA,0,0,NA,0,0,0,0,NA
"190000","Tsc22d1",657,0,0,0,NA,0,0,NA,0,0,0,0,NA
"190569","-",658,0,0,0,NA,0,0,NA,0,0,0,0,NA
"191138","-",659,0,0,0,NA,0,0,NA,0,0,0,0,NA
"191285","Dach1",660,0,0,0,NA,0,0,NA,0,0,0,0,NA
"191568","Cln5",661,0,0,0,NA,0,0,NA,0,0,0,0,NA
"191855","-",662,0,0,0,NA,0,0,NA,0,0,0,0,NA
"191985","-",663,0,0,0,NA,0,0,NA,0,0,0,0,NA
"193785","Fgf14",664,0,0,0,NA,0,0,NA,0,0,0,0,NA
"193805","-",665,0,0,0,NA,0,0,NA,0,0,0,0,NA
"194048","Asb14",666,0,0,0,NA,0,0,NA,0,0,0,0,NA
"194809","Dnah1",667,0,0,0,NA,0,0,NA,0,0,0,0,NA
"194999","Dph3",668,0,0,0,NA,0,0,NA,0,0,0,0,NA
"196340","Nwd1",669,0,0,0,NA,0,0,NA,0,0,0,0,NA
"196405","Tmem38a",670,0,0,0,NA,0,0,NA,0,0,0,0,NA
"196675","Unc13a",671,0,0,0,NA,0,0,NA,0,0,0,0,NA
"196836","Upf1",672,0,0,0,NA,0,0,NA,0,0,0,0,NA
"197097","Lpl",673,0,0,0,NA,0,0,NA,0,0,0,0,NA
"197738","Spock3",674,0,0,0,NA,0,0,NA,0,0,0,0,NA
"197950","Sh3rf1",675,0,0,0,NA,0,0,NA,0,0,0,0,NA
"198213","Galntl6",676,0,0,0,NA,0,0,NA,0,0,0,0,NA
"198513","-",677,0,0,0,NA,0,0,NA,0,0,0,0,NA
"199868","-",678,0,0,0,NA,0,0,NA,0,0,0,0,NA
"199954","LOC688765",679,0,0,0,NA,0,0,NA,0,0,0,0,NA
"200005","Trmt9b",680,0,0,0,NA,0,0,NA,0,0,0,0,NA
"200067","LOC120097487",681,0,0,0,NA,0,0,NA,0,0,0,0,NA
"200588","-",682,0,0,0,NA,0,0,NA,0,0,0,0,NA
"200804","Nsd3",683,0,0,0,NA,0,0,NA,0,0,0,0,NA
"200909","Fgfr1",684,0,0,0,NA,0,0,NA,0,0,0,0,NA
"201743","Kbtbd11",685,0,0,0,NA,0,0,NA,0,0,0,0,NA
"201814","Dlgap2",686,0,0,0,NA,0,0,NA,0,0,0,0,NA
"201901","Dlgap2",687,0,0,0,NA,0,0,NA,0,0,0,0,NA
"202023","Upf3a",688,0,0,0,NA,0,0,NA,0,0,0,0,NA
"202031","Upf3a",689,0,0,0,NA,0,0,NA,0,0,0,0,NA
"202826","-",690,0,0,0,NA,0,0,NA,0,0,0,0,NA
"203187","Tasor",691,0,0,0,NA,0,0,NA,0,0,0,0,NA
"203506","Erc2",692,0,0,0,NA,0,0,NA,0,0,0,0,NA
"204068","LOC102550503",693,0,0,0,NA,0,0,NA,0,0,0,0,NA
"204645","LOC108353080",694,0,0,0,NA,0,0,NA,0,0,0,0,NA
"205074","Tmem221",695,0,0,0,NA,0,0,NA,0,0,0,0,NA
"205181","Mast3",696,0,0,0,NA,0,0,NA,0,0,0,0,NA
"205423","Ncan",697,0,0,0,NA,0,0,NA,0,0,0,0,NA
"205688","Lzts1",698,0,0,0,NA,0,0,NA,0,0,0,0,NA
"206376","-",699,0,0,0,NA,0,0,NA,0,0,0,0,NA
"206542","-",700,0,0,0,NA,0,0,NA,0,0,0,0,NA
"206574","Galntl6",701,0,0,0,NA,0,0,NA,0,0,0,0,NA
"207090","-",702,0,0,0,NA,0,0,NA,0,0,0,0,NA
"208240","Wwc2",703,0,0,0,NA,0,0,NA,0,0,0,0,NA
"208251","Cdkn2aip",704,0,0,0,NA,0,0,NA,0,0,0,0,NA
"208298","Trappc11",705,0,0,0,NA,0,0,NA,0,0,0,0,NA
"208441","Stox2",706,0,0,0,NA,0,0,NA,0,0,0,0,NA
"208456","Stox2",707,0,0,0,NA,0,0,NA,0,0,0,0,NA
"208704","-",708,0,0,0,NA,0,0,NA,0,0,0,0,NA
"208884","Mtus1",709,0,0,0,NA,0,0,NA,0,0,0,0,NA
"209374","Sgcz",710,0,0,0,NA,0,0,NA,0,0,0,0,NA
"210178","Nrg1",711,0,0,0,NA,0,0,NA,0,0,0,0,NA
"210228","Nrg1",712,0,0,0,NA,0,0,NA,0,0,0,0,NA
"210811","LOC120097398",713,0,0,0,NA,0,0,NA,0,0,0,0,NA
"211028","-",714,0,0,0,NA,0,0,NA,0,0,0,0,NA
"211276","Lnc-hc",715,0,0,0,NA,0,0,NA,0,0,0,0,NA
"211384","LOC120097543",716,0,0,0,NA,0,0,NA,0,0,0,0,NA
"211440","Csmd1",717,0,0,0,NA,0,0,NA,0,0,0,0,NA
"211727","Csmd1",718,0,0,0,NA,0,0,NA,0,0,0,0,NA
"212111","LOC102550919",719,0,0,0,NA,0,0,NA,0,0,0,0,NA
"212305","Pcid2",720,0,0,0,NA,0,0,NA,0,0,0,0,NA
"212655","Fam155a",721,0,0,0,NA,0,0,NA,0,0,0,0,NA
"212767","Fam155a",722,0,0,0,NA,0,0,NA,0,0,0,0,NA
