"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"60559","Cyp2c23",60,0.0195928788520342,959.3,35.4,923.9,6.86724573564393,3.5945687746427,6.82968562356021,3.26189202053697
"37466","-",61,0.0195922858538824,768.7,20.2,748.5,6.64600082854027,3.05400118167797,6.61940631754265,3.61238859945252
"293078","LOC120100775",62,0.019588275075013,146,12,134,4.99043258677874,2.56494935746154,4.90527477843843,2.41293315016291
"456477","-",63,0.0195197028258292,141.8,12.6,129.2,4.96144504990548,2.61006979274201,4.86907172977447,2.32766477739107
"555084","-",64,0.0194712016818675,10608.2,58.2,10550,9.26947682819976,4.08092154188996,9.26397592114209,5.19999578416682
"280457","Dpyd",65,0.019378731072712,132.7,11.2,121.5,4.8955984841079,2.50143595173921,4.80811102998478,2.38400048447955
"433229","Macf1",66,0.0193665455007254,216.2,9.8,206.4,5.38081858805978,2.37954613413017,5.33464929579543,3.04743364793088
"502630","-",67,0.0192829929271025,156.3,10.4,145.9,5.05815481006423,2.43361335540045,4.98975208317983,2.64111564938141
"319395","-",68,0.0192812968337207,125.7,11.2,114.5,4.84182208732709,2.50143595173921,4.74927052996185,2.32466104469325
"93859","Calcoco2",69,0.0192558105472072,188.3,12.6,175.7,5.24333305821528,2.61006979274201,5.17445337932565,2.63508118123562
"12322","-",70,0.0192338516486389,119.5,11,108.5,4.79164975293071,2.484906649788,4.69592454925656,2.28885490018214
"125695","Rac1",71,0.0192172459397965,168.2,10.2,158,5.13108144717212,2.41591377830105,5.06890420222023,2.74020731273674
"3656","Zbtb2",72,0.0192015828350792,450.7,20.2,430.5,6.11301824266056,3.05400118167797,6.06726751052348,3.05926471946063
"287550","-",73,0.0191940680415065,126.3,10.4,115.9,4.84654650556336,2.43361335540045,4.76131886847802,2.41092194419838
"179906","-",74,0.0191913278509489,200.2,9.8,190.4,5.30429943822558,2.37954613413017,5.25436547901885,2.96674473668074
"113288","-",75,0.0191636526458956,135.5,11,124.5,4.91632461462501,2.484906649788,4.83230575857184,2.42641044310639
"94192","Cwc25",76,0.0191343890217118,680.3,12.4,667.9,6.52400273777962,2.59525470695687,6.50563457212436,3.9864419891206
"569831","Vegfd",77,0.0190892584086397,132.3,12.6,119.7,4.89260222718466,2.61006979274201,4.79330812810349,2.2512917986065
"171377","-",78,0.0190616960487624,657.2,12.2,645,6.48950883650924,2.58021682959233,6.4707995037826,3.96781436505656
"304921","Ank2",79,0.0190589065334093,115.2,10.8,104.4,4.75531284441781,2.46809953147162,4.65776263610726,2.26868354131836
"442629","-",80,0.0190331290876201,121.7,11.2,110.5,4.80974235171687,2.50143595173921,4.71402459090017,2.28910174265676
"343726","Prpf40a",81,0.0189007302831945,693.8,27.4,666.4,6.54362403436695,3.34638914516716,6.50338956631727,3.19134707745861
"208888","Mtus1",82,0.018883962030196,151.7,9.2,142.5,5.02847521222459,2.32238772029023,4.96633503519968,2.74013851565371
"286713","Serinc5",83,0.018819190335497,191.7,10.8,180.9,5.26113457542032,2.46809953147162,5.20345708552408,2.81839825827108
"377134","B4galnt3",84,0.0188168271415611,108.7,9.8,98.9,4.69774936728118,2.37954613413017,4.60416968565451,2.31172685295214
"35232","Adcy2",85,0.018759774397283,193.5,9,184.5,5.2704321630585,2.30258509299405,5.22305488204749,3.02042488614436
"7606","-",86,0.0187412721674278,687.7,27.8,659.9,6.53480576255065,3.3603753871419,6.49360254247641,3.16705228769278
"3038","Rpl26-ps2",87,0.0186944000679724,413.5,22,391.5,6.02707297457535,3.13549421592915,5.97253653722246,2.87894306207254
"535871","-",88,0.0186923242943881,113.2,9.2,104,4.73795129722191,2.32238772029023,4.65396035015752,2.42518741508638
"17748","-",89,0.0186891593421653,150.3,11.4,138.9,5.01926462079431,2.51769647261099,4.94092788167144,2.50014089435985
