"feature_id","gene_symbol","ctrl_abs_loading","trt_abs_loading","ctrl_rank","trt_rank","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt"
"4490","Rsph3",0.000318733904729278,0.00554709219017438,3065,19833,4.2,12.4,21.2,99.8,4.2,12.4,17,87.4,4.04761904761905,7.04838709677419
"4512","RGD1560015",0.00157834751660359,0.0043407781332337,8916,13878,60.8,1043.6,130.7,485233.3,60.8,1043.6,69.9,484189.7,1.14967105263158,463.961000383289
"4536","-",0.00263160591867696,0.00863027078861572,13621,28684,2.2,12.2,10.2,100.2,2.2,12.2,8,88,3.63636363636364,7.21311475409836
"4540","-",0.00346173220118376,0.00204112781930154,16796,4568,2.2,3.4,10.2,5.3,2.2,3.4,8,1.9,3.63636363636364,0.558823529411765
"4543","Sod2",0.00330546559756445,0.00508980285192735,16180,17705,347,939.8,9134,354321.7,347,939.8,8787,353381.9,25.3227665706052,376.018195360715
"4550","Sod2",0.0078005502191689,0.00789686967224645,26498,27357,5.8,8.2,44.2,41.7,5.8,8.2,38.4,33.5,6.62068965517241,4.08536585365854
"4560","Sod2",0.00117386295634341,0.00599449823362161,6844,21672,6,7.4,14,36.3,6,7.4,8,28.9,1.33333333333333,3.9054054054054
"4563","Sod2",0.00264824662948606,0.00158940906206829,13686,3255,32.6,55.6,353.3,270.8,32.6,55.6,320.7,215.2,9.83742331288343,3.8705035971223
"4584","LOC102553528",0.00725929191895103,0.0119365956725873,25789,31455,4.2,11.2,10.7,176.7,4.2,11.2,6.5,165.5,1.54761904761905,14.7767857142857
"4594","Acat2l1",0.00145728801499791,0.00277656916921201,8358,7107,23,65,58,704.5,23,65,35,639.5,1.52173913043478,9.83846153846154
"4595","Tcp1",0.00225319524280527,0.00468743232137992,11887,15685,66.2,216.8,458.7,16810.2,66.2,216.8,392.5,16593.4,5.92900302114804,76.5378228782288
"4605","-",0.00368261042649302,0.00563819848894545,17541,20229,1.2,4.8,2.7,10.7,1.2,4.8,1.5,5.9,1.25,1.22916666666667
"4646","Slc22a1",0,0.0061512175885408,19,22287,0,2.8,0,14.7,0,2.8,0,11.9,NA,4.25
"4654","Plg",0.000742971723864806,0.00230285858232046,4866,5417,8.2,1,5.2,5,8.2,1,0,4,-0.365853658536585,4
"4655","Dut-ps",0.00723328109326577,0.000602204622380757,25728,1385,1.4,4.2,9.8,21.2,1.4,4.2,8.4,17,6,4.04761904761905
"4656","Dut-ps",0.00287056529387335,0.0130398954896877,14613,31657,4,13.2,11,183.2,4,13.2,7,170,1.75,12.8787878787879
"4673","Map3k4",0.00647278352634192,0.005328127363924,24569,18845,7.8,13.2,33.7,84.7,7.8,13.2,25.9,71.5,3.32051282051282,5.41666666666667
"4685","Agpat4",0.00312649371908264,0.00582884681771548,15479,21010,32.4,78,130.8,3056.5,32.4,78,98.4,2978.5,3.03703703703704,38.1858974358974
"4687","Agpat4",0.00157539224021196,0.0043577334543235,8907,13974,67.2,281,218.7,19563.5,67.2,281,151.5,19282.5,2.25446428571429,68.6209964412811
"4755","Prkn",0.000539308179950656,0.0113805355962967,4027,31230,7.2,21.6,4.7,486.3,7.2,21.6,0,464.7,-0.347222222222222,21.5138888888889
"4760","Prkn",0.00229740326971541,0.00620750165642615,12162,22527,42.2,11.6,219.7,48.3,42.2,11.6,177.5,36.7,4.20616113744076,3.16379310344828
"4764","Prkn",0.00145688441167724,0.00719421854398645,8356,25660,24.4,13,205.8,82.5,24.4,13,181.4,69.5,7.4344262295082,5.34615384615385
"5055","Prkn",0.00994344600657008,0.00196421670862776,28850,4259,2.4,3.4,5.3,16.8,2.4,3.4,2.9,13.4,1.20833333333333,3.94117647058824
"5091","Prkn",0.00328312060465448,0,16108,1,3.4,0,14.3,0,3.4,0,10.9,0,3.20588235294118,NA
"5150","Pacrg",0.00117371604229398,0.00700528699576698,6786,25142,1.2,10,2.7,67.5,1.2,10,1.5,57.5,1.25,5.75
"5176","Qk",0.00116317487977665,0.00504407771200981,6731,17466,1.6,2.2,5.3,9.2,1.6,2.2,3.7,7,2.3125,3.18181818181818
"5196","-",0.012977550046335,0.00406605725065302,30778,12441,3.8,1.4,13.2,3.8,3.8,1.4,9.4,2.4,2.47368421052632,1.71428571428571
"5247","Pde10a",0.00337108137844797,0.00642244659151488,16398,23318,56.4,97,420.3,3918.5,56.4,97,363.9,3821.5,6.45212765957447,39.3969072164948
"5250","Pde10a",0,0.00562401455314626,20,20157,0,2.8,0,14.7,0,2.8,0,11.9,NA,4.25
"5258","Pde10a",0.00339027395233974,0.00875129994096639,16455,28865,7.8,15,24.7,179,7.8,15,16.9,164,2.16666666666667,10.9333333333333
"5332","Pde10a",0.00208378786368337,0.00121356433038492,11192,2485,1.4,1.2,3.8,2.7,1.4,1.2,2.4,1.5,1.71428571428571,1.25
"5472","Prr18",0.000891695903465189,0.0034943225356901,5442,9850,74,153,988.5,4191,74,153,914.5,4038,12.3581081081081,26.3921568627451
"5474","Prr18",0.0043409713722032,0.00665823864804197,19734,24093,0.8,7.2,3.2,43.2,0.8,7.2,2.4,36,3,5
"5484","Sft2d1",0.000896202078567855,0.00202365780734585,5460,4524,20.2,32.6,10.7,121.8,20.2,32.6,0,89.2,-0.47029702970297,2.7361963190184
"5504","Mpc1",0.000413223553307501,0.001648653227978,3480,3400,157,206.6,2978,5858.3,157,206.6,2821,5651.7,17.968152866242,27.3557599225557
"5505","Mpc1",0.00483272855802784,0.00900978127171771,21311,29244,1,13,5,129,1,13,4,116,4,8.92307692307692
"5519","Cep43",0.00304816863387341,0.00288893472115285,15232,7472,10.2,18.6,23.7,102.3,10.2,18.6,13.5,83.7,1.32352941176471,4.5
"5523","Cep43",0.00218673510852097,0.0024788643781983,11648,6014,5.8,12.4,4.7,88.3,5.8,12.4,0,75.9,-0.189655172413793,6.12096774193548
"5576","-",0.00165532135486785,0.00408219257527761,9301,12533,0.8,7.2,3.2,26.7,0.8,7.2,2.4,19.5,3,2.70833333333333
"5625","Afdn",0.0038065279309789,0.00725225692555874,18267,25824,2.6,7.2,5.8,25.7,2.6,7.2,3.2,18.5,1.23076923076923,2.56944444444444
"5651","Dact2",0.00540834954470618,0.00484384877394096,22527,16486,20.2,26,288.2,378.5,20.2,26,268,352.5,13.2673267326733,13.5576923076923
"5675","Wdr27",0.00396861436617932,0.00534253623309957,18754,18901,2.6,13.2,2.3,82.7,2.6,13.2,0,69.5,-0.115384615384615,5.26515151515152
"5697","Phf10",0.00168122435282102,0.0116415898106075,9508,31342,2.4,8.8,6.3,67.2,2.4,8.8,3.9,58.4,1.625,6.63636363636364
"5698","Phf10",0.00841631451415128,0.00848142645181935,27219,28426,1.2,4.2,7.2,21.2,1.2,4.2,6,17,5,4.04761904761905
"5699","Phf10",0.00237035493575476,0.00624482884125849,12520,22685,32.8,59,348.7,1071.5,32.8,59,315.9,1012.5,9.63109756097561,17.1610169491525
"5726","Fam120b",0.00087222846990931,0.00894465574428567,5360,29138,3.6,16.8,17.3,220.7,3.6,16.8,13.7,203.9,3.80555555555556,12.1369047619048
"5736","Psmb1",0.00290864380547413,0.0052901888304488,14732,18671,261.2,621,6399.2,116971,261.2,621,6138,116350,23.4992343032159,187.359098228663
"5737","Psmb1",0.00293784860783207,0.00231031693585298,14848,5488,1136,1531.6,129200.5,266139.3,1136,1531.6,128064.5,264607.7,112.732834507042,172.765539305302
"5755","Pdcd2",0.00350592771731643,0.00505671268950357,16973,17546,5.2,9,63.2,80,5.2,9,58,71,11.1538461538462,7.88888888888889
"5758","Pdcd2",0.00526368394332846,0.00348646204844666,22250,9829,36,62,291,958.5,36,62,255,896.5,7.08333333333333,14.4596774193548
"5770","-",0.00916315876771371,0.00318117275134611,28112,8562,1.4,0.6,3.8,1.8,1.4,0.6,2.4,1.2,1.71428571428571,2
"5785","Chd1",0.0013143809680053,0.00622972339252622,7430,22620,3,6,13.5,20.5,3,6,10.5,14.5,3.5,2.41666666666667
"5788","Chd1",0.00694084711000054,0.0079011810411992,25178,27369,9.2,23.4,65.7,375.3,9.2,23.4,56.5,351.9,6.14130434782609,15.0384615384615
"5795","Rgmb",0.00187921525024976,0.00314923720761581,10338,8457,41,97.8,74.5,1852.7,41,97.8,33.5,1754.9,0.817073170731707,17.9437627811861
"5796","Rgmb",0.00233520023487793,0.00381366329845827,12367,11242,54,112.8,130.5,2709.2,54,112.8,76.5,2596.4,1.41666666666667,23.0177304964539
"5811","-",0.0014425688860714,0.00474055230963312,8297,15960,4.6,13.8,28.8,55.2,4.6,13.8,24.2,41.4,5.26086956521739,3
"5818","-",0.00686148829981478,0.0122120320542372,25087,31522,3.8,11,17.2,135.5,3.8,11,13.4,124.5,3.52631578947368,11.3181818181818
"5845","Lix1",0.00964747608515819,0.00363655239457853,28592,10434,16,9.4,117.5,42.3,16,9.4,101.5,32.9,6.34375,3.5
"5849","Lnpep",0.000708874884812997,0.00425642614831893,4737,13442,52.2,130,16.7,4292.5,52.2,130,0,4162.5,-0.68007662835249,32.0192307692308
"5880","Lnpep",0,0.00574469918934665,21,20654,0,2.6,0,15.8,0,2.6,0,13.2,NA,5.07692307692308
"5882","Lnpep",0.00854548628088756,0.00461051489894031,27405,15284,16.2,55.8,126.7,989.2,16.2,55.8,110.5,933.4,6.82098765432099,16.7275985663082
"5911","-",0.00749532809451927,0.00419324038982499,26116,13133,6.2,5.4,30.7,42.3,6.2,5.4,24.5,36.9,3.95161290322581,6.83333333333333
"5937","-",0.00598013480497379,0.00504950295161961,23536,17504,4.6,2.6,21.8,18.8,4.6,2.6,17.2,16.2,3.73913043478261,6.23076923076923
"5965","-",0.00042336786401414,0.00243848404148385,3530,5841,21,20.6,39.5,150.3,21,20.6,18.5,129.7,0.880952380952381,6.29611650485437
"6002","LOC102547235",0,0.00759489805177789,22,26676,0,8.8,0,41.2,0,8.8,0,32.4,NA,3.68181818181818
"6015","Zfp758",0.00274882409756389,0.000380052211299575,14086,995,1.4,4,3.8,11,1.4,4,2.4,7,1.71428571428571,1.75
"6053","-",0.0039692306749217,0.0124203979946481,18758,31572,3,11.2,17,127.7,3,11.2,14,116.5,4.66666666666667,10.4017857142857
"6083","LOC102555191",0.00235046863249067,0.00746115921509803,12431,26355,5.4,17.2,4.3,151.2,5.4,17.2,0,134,-0.203703703703704,7.79069767441861
"6119","Zfp945",0.00556639613513899,0.011367116927659,22769,31226,5.2,8.2,23.7,59.2,5.2,8.2,18.5,51,3.55769230769231,6.21951219512195
"6227","-",0.0011395769690175,0.0120087198699257,6372,31480,0.6,10.2,1.8,112.7,0.6,10.2,1.2,102.5,2,10.0490196078431
"6267","-",0.000598146175861725,0.0111794500007009,4266,31155,2.4,8,6.3,68.5,2.4,8,3.9,60.5,1.625,7.5625
"6293","Zfp40",0.000523410642816389,0.0048334122518945,3968,16447,10.6,31.6,32.8,355.8,10.6,31.6,22.2,324.2,2.09433962264151,10.2594936708861
"6347","LOC292518",0.00319113021271364,0.0075443521316568,15719,26568,160.6,240.4,4958.3,38433.3,160.6,240.4,4797.7,38192.9,29.873599003736,158.872296173045
"6356","-",0.0018061867625782,5.43030846724985e-05,10008,443,1.6,2.8,12.8,19.2,1.6,2.8,11.2,16.4,7,5.85714285714286
"6360","LOC102554457",0.00281566689970185,0.00453902677986872,14387,14940,16,28,31.5,277,16,28,15.5,249,0.96875,8.89285714285714
"6374","Rps9l1",0.00175390663616335,0.00127160441265235,9809,2603,1321.2,1581.4,204255.7,341281.8,1321.2,1581.4,202934.5,339700.4,153.598622464426,214.809915264955
"6377","Tsen34",0.00319473449360269,0.00571550901852293,15732,20540,28.6,78.6,106.3,2493.8,28.6,78.6,77.7,2415.2,2.71678321678322,30.7277353689567
"6394","Cnot3",0.00200767138317182,0.00136887125004663,10892,2819,9.6,13.2,15.8,69.7,9.6,13.2,6.2,56.5,0.645833333333333,4.28030303030303
"6396","Cnot3",0.00629219625739733,0.0031671758839192,24333,8507,4.2,3.4,6.2,6.3,4.2,3.4,2,2.9,0.476190476190476,0.852941176470588
"6411","Prpf31",0.0097913308866952,0.00115953157265152,28724,2380,12,42.6,170,813.8,12,42.6,158,771.2,13.1666666666667,18.1032863849765
"6423","Ndufa3",0.000713188831403405,0.00431332746400054,4758,13740,485.6,867.6,2381.3,199686.8,485.6,867.6,1895.7,198819.2,3.90383031301483,229.159981558322
"6431","-",0.00235694968482004,0.0038855337033291,12449,11578,33.6,57.8,220.3,689.7,33.6,57.8,186.7,631.9,5.55654761904762,10.9325259515571
"6460","Cacng8",0.000659914064724776,0.00687604557667265,4536,24767,15.2,36.2,16.7,883.7,15.2,36.2,1.5,847.5,0.0986842105263158,23.4116022099447
"6467","Cacng8",0,0.00465398444392551,23,15523,0,6.4,0,59.3,0,6.4,0,52.9,NA,8.265625
"6468","Cacng8",0.00310974783315734,0.00410873305278691,15425,12674,150.2,294.8,1868.7,21923.7,150.2,294.8,1718.5,21628.9,11.4414114513981,73.3680461329715
"6473","Cacng8",0,0.00161176814652958,24,3320,0,14,0,49,0,14,0,35,NA,2.5
"6500","Cacng8",0.00645873087703189,0.000415171474201998,24532,1064,11.4,22.4,107.8,216.3,11.4,22.4,96.4,193.9,8.45614035087719,8.65625
"6510","LOC103691003",0.00813379932889851,0.00599074846996403,26913,21661,96.4,166.6,3732.3,10312.3,96.4,166.6,3635.9,10145.7,37.7168049792531,60.8985594237695
"6516","Cacng7",0.00159959850651737,0.0120484198219784,9001,31485,1.2,10.2,7.2,100.7,1.2,10.2,6,90.5,5,8.87254901960784
"6543","Prkcg",0.00660104265962211,0.0024399644068499,24740,5848,46.2,107.4,702.7,1835.3,46.2,107.4,656.5,1727.9,14.2099567099567,16.0884543761639
"6569","Prkcg",0,0.000209427261317931,25,706,0,5,0,23.5,0,5,0,18.5,NA,3.7
"6597","Myadm",0.00332810732340276,0.00469735306774596,16261,15731,23.6,36,87.8,399,23.6,36,64.2,363,2.72033898305085,10.0833333333333
"6610","LOC103689958",0.00447163938904019,0.000882317284444246,20211,1874,25,40.4,108.5,409.3,25,40.4,83.5,368.9,3.34,9.13118811881188
"6612","-",0.0118018207564548,0.00722083407427686,30230,25737,2.8,6.4,16.7,24.3,2.8,6.4,13.9,17.9,4.96428571428571,2.796875
"6632","Zfp418",0.00559838619622379,0.00406605725065302,22829,12442,0.8,1.4,3.2,3.8,0.8,1.4,2.4,2.4,3,1.71428571428571
"6658","Aurkc",0.00381482663377004,0.00510896426757486,18291,17810,10.2,42.2,18.7,619.7,10.2,42.2,8.5,577.5,0.833333333333333,13.6848341232227
"6670","Usp29",0.000398034760984671,0.00375620748653594,3399,10994,75.4,96.4,231.8,2879.3,75.4,96.4,156.4,2782.9,2.07427055702918,28.8682572614108
"6683","Usp29",0.0102425184428681,0.00228432263618337,29119,5311,2.8,0.8,10.7,3.2,2.8,0.8,7.9,2.4,2.82142857142857,3
"6869","Smim17",0.000483320097637574,0.00566832886106019,3790,20353,8.4,41.2,25.3,729.2,8.4,41.2,16.9,688,2.01190476190476,16.6990291262136
"6888","Smim17",0.00241610132822706,0.0078181997658605,12686,27182,1.4,7.6,3.8,47.3,1.4,7.6,2.4,39.7,1.71428571428571,5.22368421052632
"6892","Smim17",0.00225679421925328,0.00676166130655701,11899,24423,1.8,8.4,2.7,42.3,1.8,8.4,0.9,33.9,0.5,4.03571428571429
"6925","Zfp667",0.00308074827284103,0.00857947165902721,15326,28585,2,9.6,3.5,57.8,2,9.6,1.5,48.2,0.75,5.02083333333333
"6946","Zfp444",0.00274196870427774,0.00598050004671866,14059,21632,21.8,64.8,208.7,1413.2,21.8,64.8,186.9,1348.4,8.57339449541284,20.8086419753086
"6956","Zfp444",0.00480573942449655,0.00354174450851836,21006,10029,22.4,50,236.3,445.5,22.4,50,213.9,395.5,9.54910714285714,7.91
"6990","Epn1",0.00264725149079926,0.00256263345834825,13681,6337,365,748.2,7138.5,89381.7,365,748.2,6773.5,88633.5,18.5575342465753,118.462309542903
"7018","U2af2",5.42003339985242e-06,0.00499792365816266,1872,17243,22.8,95.6,579.7,2388.3,22.8,95.6,556.9,2292.7,24.4254385964912,23.9822175732218
"7030","Ccdc106",0.00223086916416022,0.00496362806363376,11815,17089,7.8,45,35.7,717.5,7.8,45,27.9,672.5,3.57692307692308,14.9444444444444
"7035","Zfp580",0.00197538908647628,0.00518684538896711,10733,18173,100.4,258.2,378.3,24832.7,100.4,258.2,277.9,24574.5,2.76792828685259,95.1762199845081
"7047","Zfp865",0.00637269902474143,0.0115517036703034,24457,31307,4.8,8.8,16.7,71.7,4.8,8.8,11.9,62.9,2.47916666666667,7.14772727272727
"7048","LOC100911196",0.00180922596761278,0.00618140202423545,10029,22420,12.8,34,25.7,519,12.8,34,12.9,485,1.0078125,14.2647058823529
"7049","LOC100911196",0.00167854803780343,0.00159539741820113,9502,3270,4.8,4.8,3.7,19.7,4.8,4.8,0,14.9,-0.229166666666667,3.10416666666667
"7073","Zfp524",0.00228712579286782,0.00494514748991404,12123,16971,15.4,43.2,31.3,864.2,15.4,43.2,15.9,821,1.03246753246753,19.0046296296296
"7081","Ssc5d",0.003305779249837,0.00807602900178912,16181,27703,6.8,9.8,15.2,52.7,6.8,9.8,8.4,42.9,1.23529411764706,4.37755102040816
"7094","Nat14",0.00170735714537065,0.00565595657004439,9588,20298,99,327,885.5,39554.5,99,327,786.5,39227.5,7.94444444444444,119.961773700306
"7100","Zfp628",0.00051652636549525,0.00463850690927833,3934,15442,15.6,48.4,39.3,852.8,15.6,48.4,23.7,804.4,1.51923076923077,16.6198347107438
"7108","LOC684270",0.000179349308394608,0.00338860294584925,2525,9428,33.6,40.6,79.3,287.8,33.6,40.6,45.7,247.2,1.36011904761905,6.08866995073892
"7136","Rpl28",0.00287054232035338,0.00390976111453162,14612,11685,85.6,154,519.8,5509,85.6,154,434.2,5355,5.07242990654206,34.7727272727273
"7139","Kmt5c",0.00476740968626329,0.00509511517601639,20917,17744,3.6,7,10.8,81.5,3.6,7,7.2,74.5,2,10.6428571428571
"7148","Brsk1",0.000699325358800968,0.00196809828888021,4692,4367,294,291.2,8742,9147.7,294,291.2,8448,8856.5,28.734693877551,30.4138049450549
"7149","Brsk1",0.000487430553167311,0.00742253081213084,3809,26264,5.8,7.8,0.7,48.2,5.8,7.8,0,40.4,-0.879310344827586,5.17948717948718
"7151","Brsk1",0.00824076518251299,8.67288308398515e-05,27013,512,4.8,11.8,61.2,61.7,4.8,11.8,56.4,49.9,11.75,4.22881355932203
"7207","LOC108349515",0.00993935756842699,0.00582749663123239,28832,21002,1.6,2.6,4.8,15.8,1.6,2.6,3.2,13.2,2,5.07692307692308
"7237","Leng8",0.00539443057341906,0.0075133317675945,22498,26495,6.2,9.8,54.2,124.7,6.2,9.8,48,114.9,7.74193548387097,11.7244897959184
"7257","Ttyh1",0.00109730136989484,0.00321230653100759,6210,8748,412.8,772.2,5672.7,89266.7,412.8,772.2,5259.9,88494.5,12.7420058139535,114.600492100492
"7258","Ttyh1",0.00263941428891142,0.00618157119384467,13647,22422,25.2,72.4,96.7,3970.8,25.2,72.4,71.5,3898.4,2.83730158730159,53.8453038674033
"7262","Ttyh1",0.00447297442352298,0.00405004906558202,20215,12362,64,137.8,709.5,4014.7,64,137.8,645.5,3876.9,10.0859375,28.1342525399129
"7265","Ttyh1",0.00213439588835698,0.00570985503649078,11400,20517,3.6,23.6,11.3,229.3,3.6,23.6,7.7,205.7,2.13888888888889,8.71610169491525
"7266","Ttyh1",0.00241710459209906,0.00885176482582394,12712,29004,14.2,36,59.7,825.5,14.2,36,45.5,789.5,3.20422535211268,21.9305555555556
"7271","Ttyh1",0.00258853140191866,0.00277606750004162,13382,7106,85,145,779.5,2732,85,145,694.5,2587,8.17058823529412,17.8413793103448
"7312","Lair1",0.00885258362361866,0,27778,2,2.6,0,6.8,0,2.6,0,4.2,0,1.61538461538461,NA
"7324","-",0,0.0067844506367008,26,24489,0,3.6,0,24.8,0,3.6,0,21.2,NA,5.88888888888889
"7344","-",0.000327873127290607,0.00763042957996198,3100,26750,2.8,11.4,3.2,66.8,2.8,11.4,0.4,55.4,0.142857142857143,4.85964912280702
"7476","LOC120099763",0.00337087228096733,0.00823896250023041,16397,28017,6.8,19,45.7,192,6.8,19,38.9,173,5.72058823529412,9.10526315789474
"7477","LOC120099763",0.0115496039746442,0.00503216986721218,30073,17411,3.6,7,26.3,42.5,3.6,7,22.7,35.5,6.30555555555556,5.07142857142857
"7505","Zscan18",0.00634641136266369,0.00752726961700357,24414,26526,30.6,97.2,341.3,4511.2,30.6,97.2,310.7,4414,10.1535947712418,45.4115226337449
"7548","-",0.00926272621690552,0.0022256319688638,28226,5157,6.8,3,28.7,13.5,6.8,3,21.9,10.5,3.22058823529412,3.5
"7564","Zbtb45",0.00284968872345417,0.00307669581776602,14529,8174,12,18.2,33,79.2,12,18.2,21,61,1.75,3.35164835164835
"7571","-",0.0113987321974864,0.00660106133893544,29984,23935,2.8,7.2,7.7,34.7,2.8,7.2,4.9,27.5,1.75,3.81944444444444
"7579","Chmp2a",0.000256033445301655,0.00448648930771382,2833,14668,212,422,2296,42212.5,212,422,2084,41790.5,9.83018867924528,99.0296208530806
"7584","Ube2m",0.00159667163044437,0.00266551144579411,8990,6660,719.8,1285.6,24921.7,230138.3,719.8,1285.6,24201.9,228852.7,33.623089747152,178.012367766024
"7592","Mzf1",0.0018373297761976,0.00589077897110194,10117,21271,6,11.4,14,98.3,6,11.4,8,86.9,1.33333333333333,7.62280701754386
"7597","Mzf1",0.00322191910468377,0.00206761586003908,15854,4630,1.4,36.2,3.8,249.7,1.4,36.2,2.4,213.5,1.71428571428571,5.89779005524862
"7603","RGD1564801",0.00368261042649302,0.0067844506367008,17542,24490,1.2,3.6,2.7,24.8,1.2,3.6,1.5,21.2,1.25,5.88888888888889
"7606","-",0.0187412721674278,0.00523623394379483,31672,18402,27.8,14.2,687.7,99.7,27.8,14.2,659.9,85.5,23.7374100719424,6.02112676056338
"7611","Zswim9",0.00840100691299021,0.0127683185516919,27210,31618,5.2,11.6,14.7,113.3,5.2,11.6,9.5,101.7,1.82692307692308,8.76724137931035
"7635","Peli1-ps1",0.0039716919125738,0.00449042416325389,18768,14691,30.2,47.2,97.2,601.7,30.2,47.2,67,554.5,2.21854304635762,11.7478813559322
"7636","Peli1-ps1",0.00291515516496346,0,14749,3,1.4,0,3.8,0,1.4,0,2.4,0,1.71428571428571,NA
"7638","-",0.00132300789032415,0.000835604327533616,7463,1793,0.8,7.4,3.2,13.3,0.8,7.4,2.4,5.9,3,0.797297297297297
"7664","Selenow",0.00333491961645826,0.00407591463898755,16279,12507,250.2,381.8,6292.7,31237.7,250.2,381.8,6042.5,30855.9,24.1506794564349,80.8169198533264
"7668","Nop53",0.00312555327678659,0.00407102749383547,15476,12491,282.8,603.4,6987.7,108293.3,282.8,603.4,6704.9,107689.9,23.708981612447,178.471826317534
"7675","Nop53",0.00599590343780449,0.00807704457376139,23560,27705,0.6,14.6,1.8,116.8,0.6,14.6,1.2,102.2,2,7
"7681","Ehd2",4.76639540601732e-05,0.00363841687500048,2010,10441,7.4,22.6,5.8,161.8,7.4,22.6,0,139.2,-0.216216216216216,6.15929203539823
"7690","Bicra",0.005443540653635,0.00263794688530435,22577,6560,5.8,11,20.2,31,5.8,11,14.4,20,2.48275862068965,1.81818181818182
"7732","Dhx34",0.00181804702066861,0.00420388330563491,10058,13185,23.4,38.8,75.8,682.7,23.4,38.8,52.4,643.9,2.23931623931624,16.5953608247423
"7761","Inafm1",0.00474327575818768,0.00543997801567721,20853,19351,12.6,23.8,103.3,284.2,12.6,23.8,90.7,260.4,7.1984126984127,10.9411764705882
"7764","Ccdc9",0.00448054919413969,0.00250530073309998,20231,6116,13.6,28.8,54.3,130.7,13.6,28.8,40.7,101.9,2.99264705882353,3.53819444444444
"7766","Ccdc9",0.00825372358147121,0.0043041011444092,27023,13702,9.6,28,85.3,317,9.6,28,75.7,289,7.88541666666667,10.3214285714286
"7791","Sae1",0.00128767497998143,0.00476794222553431,7320,16067,177.6,323.8,1149.3,26795.7,177.6,323.8,971.7,26471.9,5.47128378378378,81.753860407659
"7828","Tmem160",0.00466788791700853,0.00995580366833619,20690,30271,2.6,12.4,8.3,122.3,2.6,12.4,5.7,109.9,2.19230769230769,8.86290322580645
"7829","Npas1",0.00774959277233484,0.00497755306254858,26371,17148,1,2,5,8,1,2,4,6,4,3
"7830","Npas1",0.00328809251665464,0.00187088315742378,16119,4023,6.4,11.4,12.8,96.3,6.4,11.4,6.4,84.9,1,7.44736842105263
"7833","-",0.00646695579482329,0.00646747678120313,24546,23474,4.6,12,8.8,82,4.6,12,4.2,70,0.91304347826087,5.83333333333333
"7840","Arhgap35",0.00267011727662001,0.00503071216997034,13761,17406,105.6,223,1329.3,13581.5,105.6,223,1223.7,13358.5,11.5880681818182,59.9035874439462
"7842","Arhgap35",0.00277851694946182,0.00265532837329375,14208,6618,119,205,998,7220,119,205,879,7015,7.38655462184874,34.219512195122
