"feature_id","pc1_loading","pc1_loading_abs","baseMean","dispGeneEst","dispFit","rank","split_class"
"359340",0.000188885399177039,0.000188885399177039,3.07133394187068,7.01616557184719,2.32091885282147,12107,"background_loading"
"463149",0.000188885399177039,0.000188885399177039,3.07133394187068,7.01616557184719,2.32091885282147,12108,"background_loading"
"313602",-0.000188875533011236,0.000188875533011236,5.33913374419839,0.920181562959061,1.35427220064289,12109,"background_loading"
"87213",-0.000188862639614565,0.000188862639614565,8.95632082253742,0.138559256808819,0.825545301173114,12110,"background_loading"
"124586",0.000188858918562068,0.000188858918562068,17.2836802920603,1e-08,0.449532765872342,12111,"background_loading"
"307434",0.000188843133772444,0.000188843133772444,37.6009218974463,1e-08,0.231012910170248,12112,"background_loading"
"36371",-0.000188828666641889,0.000188828666641889,83.4360075108698,0.026574912444079,0.128893824753355,12113,"background_loading"
"282844",0.000188823996252272,0.000188823996252272,9.98003743313068,0.613935129473018,0.745492079354763,12114,"background_loading"
"509713",0.000188738964542424,0.000188738964542424,4.75123540267716,2.08725706533644,1.51626129001903,12115,"background_loading"
"17237",0.000188707475305478,0.000188707475305478,14.1234923018224,0.931593200479427,0.540021700223763,12116,"background_loading"
"325137",-0.000188684498457044,0.000188684498457044,23.0730664494013,0.097534936293914,0.348059449439511,12117,"background_loading"
"509890",0.000188608677210468,0.000188608677210468,4.0401473141614,2.08679136023596,1.77519019333133,12118,"background_loading"
"486313",0.000188577061752562,0.000188577061752562,3.91112440564626,7.10202521713808,1.83226295315914,12119,"background_loading"
"415098",-0.00018852929081901,0.00018852929081901,3.53618163478265,8.57079943681141,2.02175442419509,12120,"background_loading"
"578037",0.000188510009330093,0.000188510009330093,40.6092555308053,1e-08,0.217241977480099,12121,"background_loading"
"46879",-0.000188501843262615,0.000188501843262615,6.09000651681392,0.302574348191258,1.19285913846496,12122,"background_loading"
"263949",-0.000188462837387287,0.000188462837387287,5.07990031720957,3.47130698545181,1.42107980338471,12123,"background_loading"
"170011",0.000188449209161956,0.000188449209161956,10.4036143360424,0.139521262809708,0.716976858921693,12124,"background_loading"
"39340",0.000188342004755874,0.000188342004755874,8.66160404284879,3.00607693115513,0.852099779377547,12125,"background_loading"
"447543",-0.000188314885772728,0.000188314885772728,5.89269709960679,1.07058584043235,1.23128970758224,12126,"background_loading"
"88405",-0.000188253617014116,0.000188253617014116,15.7971093945319,0.342012709009469,0.487589599687453,12127,"background_loading"
"123437",0.00018825131936901,0.00018825131936901,60.6641303617029,0.0150292867146359,0.160340462567599,12128,"background_loading"
"2081",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12129,"background_loading"
"27141",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12130,"background_loading"
"139405",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12131,"background_loading"
"204068",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12132,"background_loading"
"251538",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12133,"background_loading"
"258388",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12134,"background_loading"
"297624",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12135,"background_loading"
"331569",0.000188245221763964,0.000188245221763964,2.11468915536872,5.46538611355008,3.35044648864314,12136,"background_loading"
"215604",0.00018822829485973,0.00018822829485973,20.1328565394422,0.278527025075074,0.392300812464742,12137,"background_loading"
"39657",0.000188214223160565,0.000188214223160565,110.8924100555,0.0637093487528343,0.10815189428589,12138,"background_loading"
"149733",-0.000188173129515079,0.000188173129515079,23.3264937895117,0.0221975811656085,0.344768209375096,12139,"background_loading"
"462641",0.000188172707369278,0.000188172707369278,36.4025228693459,0.03434335877609,0.237132641400683,12140,"background_loading"
"57296",0.000188103602788196,0.000188103602788196,3.75263612855735,2.18034234122466,1.90774087530748,12141,"background_loading"
"61822",0.000188102504002533,0.000188102504002533,4.99649021698603,2.12551641848921,1.44404971312806,12142,"background_loading"
"306870",0.000188009067425579,0.000188009067425579,8.03961846809851,0.168975936070106,0.914531804748262,12143,"background_loading"
