"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"103531","Ccdc191",2.13829325085941,0.00977195456413931,0.20251230496502,0.839516239729007,0.994870262861832,0.840283842906052,0.959956814223745,1,0.0338872008385749,1.46996430341307,0.00073850556769176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103659","Zbtb20",2.53426074403151,0.0342140470742279,0.766600432719231,0.443319118124606,0.972602218296425,0.445532836541406,0.927065401789717,1,0.0338872008385749,1.46996430341307,0.0120132458636437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103721","Zbtb20",1.13847894408293,0.00187790155453523,0.0449905097245273,0.964114873438698,0.998123522680972,0.964288746066335,0.964925645275283,1,0.0338872008385749,1.46996430341307,2.96575147162459e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"104046","Lsamp",0.783989245263255,0.0360319460332365,1.09109382649817,0.275231599033548,0.916557695588592,0.277565869004154,0.887878152109788,1,0.0338872008385749,1.46996430341307,0.020056604018796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"104069","Lsamp",2.14853300615161,0.00738832973456484,0.143776917029018,0.885676631010081,0.996735876003405,0.886227146806601,0.961953731064201,1,0.0338872008385749,1.46996430341307,0.000387554473036497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"104082","Lsamp",65.3869161215282,-0.0933987185118972,-1.10406619968805,0.26956442210905,0.914106215569221,0.271893212933855,0.885806022283752,1,0.0338872008385749,1.46996430341307,0.0528264677332528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"104095","Lsamp",66.8835426590883,-0.0608790286690721,-0.427339974670632,0.669131720730981,0.994870262861832,0.670641306856186,0.950330769617768,1,0.0338872008385749,1.46996430341307,0.0105631020343555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"104097","Lsamp",24.4878084154927,0.463115313194391,2.14391983293201,0.0320393107746274,0.473697118338818,0.0328816804882024,0.484031861542302,1,0.0338872008385749,1.46996430341307,0.686821310466204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"104544","Lsamp",5.26160953589978,0.0266855364770274,0.397982283951725,0.690643244793439,0.994870262861832,0.692066176395168,0.951794297804394,1,0.0338872008385749,1.46996430341307,0.00426574640200299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"104545","Lsamp",3.6183023359922,0.0381972663702127,0.612991037296892,0.539882266013837,0.986356608757936,0.54184925557936,0.939242197991232,1,0.0338872008385749,1.46996430341307,0.0101651145462602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
